name,date_of_execution,duration_of_execution,seed,number_of_modules,number_of_max_qubits_per_module,number_of_max_gates_per_module,reduced_distance,maximum_allowed_weight,number_of_qubits_x_[row],number_of_qubits_y_[column],heuristic,qubit_modules,qubit_mapping,depth,total_qubits,gate_count,swap_count,t_count,qiskit_optimization_level,qiskit_depth,qiskit_total_qubits,qiskit_gate_count,qiskit_swap_count,qiskit_t_count
result10,2024-11-06 15:58:56,25.232413053512573,1528,5,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5, 6], 2: [2, 7, 8, 9], 3: [6, 7, 11], 4: [4, 10]}","[{1: [5050, 5049, 4949, 5149], 0: [5051, 5151, 5150]}, {4: [5049, 4949], 2: [5150, 5250, 5350, 5251]}, {3: [5149, 5150, 5049]}]",10,10,19,1,0,1,6,12,19,0,0
result11,2024-11-06 15:59:24,23.157488107681274,9980,5,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5], 2: [1, 5, 6], 3: [1, 7], 4: [6, 8, 9]}","[{1: [5050, 5049, 4949], 0: [4848, 4948, 5048]}, {2: [4948, 4949, 4849]}, {3: [4948, 4848], 4: [4849, 4850, 4750]}]",9,9,20,0,0,1,7,10,20,0,0
result12,2024-11-06 15:59:50,27.179070472717285,4956,5,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [1, 7], 2: [3, 4, 5, 6], 3: [1, 5], 4: [0, 8, 9, 10]}","[{0: [5049, 5050, 4950], 2: [5150, 5151, 5051, 4951]}, {1: [5050, 4950], 4: [5049, 5249, 5149, 5349]}, {3: [5050, 5051]}]",9,10,19,0,1,1,9,11,19,0,1
result13,2024-11-06 16:00:21,25.47378659248352,5735,5,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5], 2: [4, 6, 7], 3: [1, 6, 10], 4: [5, 8, 9]}","[{0: [4948, 4949, 5049], 1: [4848, 4849, 4850]}, {2: [4849, 4847, 4848], 4: [4850, 4851, 4751]}, {3: [4849, 4847, 4848]}]",12,9,24,1,9,1,12,11,24,0,9
result14,2024-11-06 16:00:49,133.96709823608398,1871,5,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5], 2: [2, 6, 7, 8], 3: [1, 5, 11, 12], 4: [3, 9, 10]}","[{0: [4950, 4951, 4851, 4850], 1: [5151, 5051]}, {4: [4850, 4950, 4949], 3: [4951, 5051, 4952, 5052], 2: [4851, 4852, 4651, 4751]}]",8,12,26,0,0,1,8,13,26,0,0
result16,2024-11-06 16:06:07,28.1721465587616,8888,5,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6], 2: [5, 7, 8, 9], 3: [7, 10], 4: [3, 5, 11, 12]}","[{1: [5150, 5050, 4950], 0: [5048, 5148, 5149, 5049]}, {2: [5050, 4950, 4850, 4750]}, {3: [4950, 4951], 4: [5049, 5050, 5150, 5250]}]",10,11,22,0,0,1,7,13,22,0,0
result17,2024-11-06 16:06:38,28.81716823577881,7540,5,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [2, 8, 9, 10], 3: [3, 11], 4: [6, 10, 12]}","[{1: [5150, 5149, 5049, 5048], 0: [5151, 5051, 5050, 4950]}, {3: [4950, 4951], 2: [5050, 5150, 5250, 5251]}, {4: [5049, 5050, 4949]}]",8,12,24,3,1,1,6,13,24,0,1
result18,2024-11-06 16:07:10,64.04840517044067,7185,5,4,6,,5,100,100,False,"{0: [0, 1], 1: [1, 10, 11, 12], 2: [2, 3, 4, 5], 3: [6, 7, 8, 9], 4: [0, 3, 9, 13]}","[{2: [4949, 4950, 4850, 4849], 0: [5049, 5149], 3: [4851, 4951, 5051, 5050]}, {4: [4949, 4950, 5050, 5049], 1: [5149, 5249, 5248, 5148]}]",7,13,22,1,4,1,5,14,22,0,4
result19,2024-11-06 16:08:17,36.704399824142456,2263,5,4,6,,5,100,100,False,"{0: [0, 1], 1: [1, 5], 2: [2, 3, 4], 3: [0, 3, 6], 4: [4, 7, 8, 9]}","[{0: [4949, 4950], 2: [5048, 5049, 5050]}, {1: [4950, 4951], 3: [4949, 5049, 5149], 4: [5050, 5051, 5052, 5152]}]",8,10,27,0,0,1,7,10,27,0,0
result21,2024-11-06 16:11:57,23.242708444595337,811,5,4,6,,5,100,100,False,"{0: [0, 1], 1: [0, 4], 2: [1, 5], 3: [2, 3], 4: [0, 2]}","[{0: [4949, 5049], 3: [4950, 5050]}, {1: [4949, 4948], 2: [5049, 5149]}, {4: [4949, 4950]}]",6,6,14,0,3,1,6,6,14,0,3
result22,2024-11-06 16:12:24,24.154804944992065,5342,5,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5], 2: [6, 7], 3: [4, 7], 4: [0, 6]}","[{1: [4951, 5051], 0: [5049, 5148, 5149, 5150], 2: [4949, 4950]}, {3: [4951, 4950], 4: [5049, 4949]}]",6,8,15,0,6,1,5,8,15,0,6
result23,2024-11-06 16:12:51,25.961063146591187,4967,5,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5, 6], 2: [0, 7, 8, 9], 3: [3, 0, 11, 12], 4: [4, 10]}","[{1: [5050, 4949, 5049, 5149], 0: [5150, 5151, 5051]}, {4: [4949, 4950], 2: [5150, 5250, 5350, 5249]}, {3: [4950, 5150, 5050, 5049]}]",11,11,26,1,0,1,8,13,26,0,0
result25,2024-11-06 16:16:20,25.80838179588318,9887,5,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5], 2: [2, 3, 8], 3: [1, 6, 7], 4: [6, 9, 10]}","[{0: [5048, 4948, 4949], 1: [4849, 4850, 4950]}, {3: [4948, 4848, 4847], 2: [4949, 4849, 4749]}, {4: [4848, 4748, 4648]}]",10,11,24,0,0,1,7,11,24,0,0
result26,2024-11-06 16:16:49,24.53800940513611,1196,5,4,6,,5,100,100,False,"{0: [0, 1], 1: [0, 2, 3, 4], 2: [3, 5], 3: [5, 6], 4: [6, 7]}","[{0: [4949, 4950]}, {1: [4949, 4849, 4749, 4649]}, {2: [4749, 4649]}, {3: [4649, 4549]}, {4: [4549, 4449]}]",14,7,16,0,0,1,9,8,16,0,0
result27,2024-11-06 16:17:17,40.25361680984497,1946,5,4,6,,5,100,100,False,"{0: [0, 1], 1: [1, 2, 3, 4], 2: [4, 7, 8], 3: [0, 5, 6], 4: [3, 9, 10]}","[{0: [4949, 4950]}, {3: [4949, 4849, 4948], 1: [4950, 4850, 4851, 4951]}, {2: [4951, 4952, 4852], 4: [4851, 4651, 4751]}]",8,11,17,0,0,1,5,11,15,0,0
result28,2024-11-06 16:18:00,67.1120765209198,7714,5,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [7, 8, 9, 10], 3: [1, 6, 11], 4: [4, 12, 13]}","[{1: [5150, 5050, 5049, 5051], 0: [4950, 4949, 4948, 4849]}, {3: [4949, 5049, 4849], 4: [5150, 5151, 5152], 2: [5051, 4951, 4851, 4952]}]",8,13,25,0,10,1,7,14,25,0,10
result29,2024-11-06 16:19:11,28.42400288581848,2419,5,4,6,,5,100,100,False,"{0: [0, 1], 1: [1, 5, 6], 2: [0, 7, 8], 3: [2, 3, 4], 4: [5, 3, 9]}","[{3: [4950, 4949, 4849], 0: [5050, 5049]}, {2: [5050, 4951, 5051], 1: [5049, 5048, 4948]}, {4: [5048, 4949, 4948]}]",10,9,20,0,4,1,7,10,20,0,4
result30,2024-11-06 16:19:44,27.786354541778564,9820,5,4,6,,5,100,100,False,"{0: [0, 1], 1: [0, 4], 2: [2, 3], 3: [4, 3, 5, 6], 4: [0, 7]}","[{0: [4949, 5049], 2: [5050, 4950]}, {1: [4949, 4849]}, {4: [4949, 4948], 3: [4849, 4950, 4850, 4851]}]",11,8,22,0,0,1,10,8,20,0,0
result31,2024-11-06 16:20:16,121.26027154922484,4667,5,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [2, 3, 4, 5], 2: [1, 6, 7], 3: [0, 8, 9], 4: [7, 10, 11]}","[{0: [4849, 4949, 4948]}, {1: [4948, 4848, 4748, 4749], 3: [4849, 4850, 4851], 2: [4949, 5049, 5048]}, {4: [5048, 4948, 5047]}]",9,11,21,0,2,1,8,12,21,0,2
result32,2024-11-06 16:22:21,49.507049322128296,1712,5,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [8, 9], 3: [4, 9, 12], 4: [0, 6, 10, 11]}","[{1: [5050, 5150, 5149, 5049], 0: [5148, 5048, 4948, 4949], 2: [5151, 5051]}, {3: [5050, 5051, 4951], 4: [5148, 5149, 5049, 5048]}]",9,11,24,0,7,1,7,13,24,0,7
result33,2024-11-06 16:23:14,29.168143033981323,9050,5,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5], 2: [4, 8, 9], 3: [1, 6, 7], 4: [8, 6, 10]}","[{1: [4848, 4948, 5048], 0: [5049, 4949, 4849]}, {2: [4948, 4848, 4748], 3: [5049, 4849, 4949]}, {4: [4748, 4849, 4749]}]",11,8,23,2,8,1,6,11,23,0,8
result34,2024-11-06 16:23:46,26.435354948043823,8658,5,4,6,,5,100,100,False,"{0: [0, 1], 1: [1, 2, 3], 2: [2, 4], 3: [4, 5], 4: [2, 6]}","[{0: [4949, 4950]}, {1: [4950, 4850, 4949]}, {2: [4850, 4750]}, {4: [4850, 4849], 3: [4750, 4749]}]",12,6,20,0,0,1,11,7,20,0,0
result35,2024-11-06 16:24:16,45.16811537742615,4,5,4,6,,5,100,100,False,"{0: [0, 1], 1: [2, 3], 2: [0, 2, 7], 3: [3, 8], 4: [1, 4, 5, 6]}","[{0: [4949, 5049], 1: [4950, 5050]}, {3: [5050, 5051], 2: [4949, 4950, 4850], 4: [5049, 5048, 4948, 4848]}]",5,9,16,0,4,1,4,9,16,0,4
result36,2024-11-06 16:25:05,37.59246611595154,8860,5,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [0, 3], 2: [1, 4, 5], 3: [0, 8, 9], 4: [2, 6, 7]}","[{0: [4948, 4949, 4849]}, {1: [4948, 5048], 2: [4949, 5049, 5149], 4: [4849, 4848, 4748]}, {3: [4948, 4748, 4848]}]",10,8,24,0,3,1,9,10,24,0,3
result37,2024-11-06 16:25:47,27.841530561447144,4877,5,4,6,,5,100,100,False,"{0: [0, 1], 1: [0, 4], 2: [2, 3], 3: [0, 5, 6], 4: [4, 3, 7]}","[{0: [4949, 5049], 2: [5050, 4950]}, {1: [4949, 4849]}, {4: [4849, 4950, 4850], 3: [4949, 4948, 5049]}]",10,7,20,0,9,1,10,8,20,0,9
result38,2024-11-06 16:26:18,38.31934022903442,8195,5,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5], 2: [6, 7, 8, 9], 3: [9, 10], 4: [0, 4, 8, 11]}","[{1: [4951, 5051], 2: [5048, 4948, 4949, 5049], 0: [4950, 5050, 5150, 5151]}, {3: [5049, 5048], 4: [4850, 4950, 4949, 4849]}]",7,12,29,2,13,1,7,12,29,0,13
result39,2024-11-06 16:26:59,26.47035360336304,7315,5,4,6,,5,100,100,False,"{0: [0, 1], 1: [1, 6], 2: [0, 7], 3: [2, 3, 4, 5], 4: [6, 2]}","[{0: [4950, 5050], 3: [5049, 5048, 4948, 5148]}, {1: [5050, 5150], 2: [4950, 4850]}, {4: [5050, 5049]}]",6,8,17,1,0,1,6,8,17,0,0
result42,2024-11-06 16:33:30,63.95072913169861,6289,5,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [0, 4, 5], 2: [4, 6, 7, 8], 3: [5, 9, 10, 11], 4: [10, 12, 13, 14]}","[{0: [5049, 4949, 4950, 5050]}, {1: [5049, 4849, 4949]}, {3: [4949, 4950, 4951, 5051], 2: [4849, 4850, 4748, 4848]}, {4: [4951, 4851, 4751, 4651]}]",12,13,26,0,5,1,11,15,26,0,5
result43,2024-11-06 16:34:38,30.263685941696167,8473,5,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [1, 6], 2: [4, 5], 3: [1, 7], 4: [6, 4]}","[{2: [5150, 5050], 0: [5049, 5149, 5148, 5048]}, {1: [5149, 5049]}, {3: [5149, 5049], 4: [5050, 5150]}]",12,6,21,1,13,1,12,8,21,0,13
result45,2024-11-06 16:38:12,55.02146029472351,4281,5,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [1, 3, 4], 2: [2, 5, 6, 7], 3: [0, 8], 4: [8, 9, 10]}","[{0: [4849, 4948, 4949]}, {3: [4849, 4850], 1: [4948, 4947, 4946], 2: [4949, 5049, 5048, 5148]}, {4: [4850, 4750, 4849]}]",8,10,15,0,5,1,8,11,15,0,5
result46,2024-11-06 16:39:11,42.014370918273926,3652,5,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5], 2: [3, 6, 7], 3: [1, 5, 10], 4: [2, 8, 9]}","[{1: [4951, 5051], 0: [5149, 5050, 5049, 5048]}, {3: [5050, 5051, 4951], 4: [5049, 5249, 5149], 2: [5048, 5047, 5147]}]",8,9,25,0,2,1,7,11,25,0,2
result47,2024-11-06 16:39:56,50.24996852874756,3859,5,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6], 2: [3, 4], 3: [2, 7, 8], 4: [1, 9, 10, 11]}","[{1: [4951, 5051, 5050], 0: [5049, 5149, 4949, 4950]}, {2: [4950, 4951], 3: [4949, 4948, 5049], 4: [5149, 5150, 5151, 5251]}]",7,11,19,0,1,1,4,12,19,0,1
result48,2024-11-06 16:40:50,98.77047491073608,7014,5,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [2, 3, 4, 5], 2: [0, 6, 7], 3: [1, 8, 9], 4: [2, 10, 11]}","[{0: [4948, 4949, 4849]}, {2: [4948, 4847, 4947], 3: [4949, 4950, 4850], 1: [4849, 4848, 4748, 4747]}, {4: [4849, 4749, 4848]}]",7,11,17,0,0,1,6,12,17,0,0
result49,2024-11-06 16:42:32,24.998640775680546,3413,5,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4], 2: [0, 4], 3: [3, 5, 6, 7], 4: [5, 8, 9]}","[{0: [5048, 5049, 4949], 1: [4848, 4948]}, {2: [5048, 4948], 3: [4848, 4748, 4747, 4647]}, {4: [4748, 4648, 4548]}]",10,10,21,0,8,1,6,10,21,0,8
result50,2024-11-06 16:43:00,24.218234539031982,4286,5,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [1, 6], 2: [4, 5], 3: [1, 8], 4: [0, 5, 7]}","[{0: [4850, 4851, 4951, 4950], 2: [4949, 4849]}, {1: [4851, 4852], 4: [4850, 4849, 4750]}, {3: [4851, 4751]}]",10,9,21,0,8,1,10,9,21,0,8
result51,2024-11-06 16:43:27,25.940081357955933,5323,5,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [3, 8, 9, 10], 2: [4, 5, 6, 7], 3: [3, 5, 11], 4: [11, 12, 13, 14]}","[{2: [4951, 4950, 4850, 5050], 0: [5149, 5048, 5049, 4949]}, {1: [4949, 4849, 4749, 4848]}, {3: [4949, 4950, 4850]}, {4: [4850, 4750, 4749, 4650]}]",16,13,25,0,7,1,9,15,25,0,7
result52,2024-11-06 16:43:56,44.194052934646606,3173,5,4,6,,5,100,100,False,"{0: [0, 1], 1: [2, 3, 4, 5], 2: [1, 4, 8], 3: [3, 9, 10, 11], 4: [0, 6, 7]}","[{0: [4950, 5050], 1: [5048, 4949, 5049, 5149]}, {3: [4949, 4947, 4948, 5048], 2: [5050, 5049, 5149], 4: [4950, 4850, 4851]}]",8,10,19,0,6,1,8,12,19,0,6
result53,2024-11-06 16:44:43,22.97784399986267,712,5,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5], 2: [1, 6, 7], 3: [7, 8, 9], 4: [4, 8, 10, 11]}","[{1: [4848, 4948, 5048], 0: [5049, 4949, 4849]}, {2: [4949, 4849, 4749]}, {3: [4749, 4549, 4649]}, {4: [4648, 4549, 4548, 4448]}]",15,12,25,3,0,1,6,12,25,0,0
result54,2024-11-06 16:45:09,54.08744978904724,5083,5,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [2, 7, 8, 9], 2: [3, 4, 5, 6], 3: [9, 6, 13], 4: [1, 10, 11, 12]}","[{0: [4950, 5050, 5049], 2: [4851, 4850, 4849, 4949]}, {1: [5049, 5048, 4948, 4947], 4: [5050, 4950, 4951, 4851]}, {3: [4947, 4948, 4847]}]",12,12,27,1,4,1,8,14,27,0,4
result56,2024-11-06 16:49:07,21.599469661712646,5961,5,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5], 2: [6, 7, 8], 3: [1, 9, 10], 4: [5, 7, 1]}","[{1: [5050, 4950, 4949], 2: [4850, 4849, 4848], 0: [5049, 4948, 5048]}, {3: [4948, 4848, 4748]}, {4: [4949, 4849, 4848]}]",9,10,20,1,0,1,7,11,20,0,0
result57,2024-11-06 16:49:32,30.9881534576416,3171,5,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4], 2: [0, 5, 6, 7], 3: [1, 4, 8], 4: [0, 9, 10]}","[{0: [5048, 5049, 4949], 1: [4950, 5050]}, {3: [5049, 5050, 5149], 2: [5048, 5248, 5148, 5249]}, {4: [5048, 4948, 4848]}]",10,11,23,0,6,1,7,11,23,0,6
result58,2024-11-06 16:50:06,22.51631021499633,2841,5,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4], 2: [1, 3], 3: [5, 6, 7], 4: [3, 5]}","[{0: [4848, 4949, 4948], 1: [5049, 5050], 3: [4849, 4850, 4950]}, {2: [4949, 5049]}, {4: [4849, 4749]}]",15,9,27,3,5,1,12,8,27,0,5
result59,2024-11-06 16:50:32,26.04138660430908,2871,5,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [1, 6, 7], 2: [3, 4, 5], 3: [2, 8], 4: [0, 3, 9]}","[{2: [5048, 5049, 5050], 0: [4948, 4949, 4950]}, {3: [4950, 4951], 1: [4949, 5049, 5050], 4: [4948, 5048, 5047]}]",7,8,18,0,6,1,7,10,18,0,6
result60,2024-11-06 16:51:01,33.35263538360596,9713,5,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [3, 8, 9, 10], 2: [4, 5, 6, 7], 3: [7, 11, 12], 4: [8, 6]}","[{2: [5149, 5148, 5048, 4948], 0: [4951, 5051, 5050, 5049]}, {3: [4948, 4848, 4849], 1: [5049, 5149, 5150, 5050]}, {4: [5049, 5048]}]",7,11,23,1,5,1,5,13,23,0,5
result61,2024-11-06 16:51:37,53.17525339126587,9381,5,4,6,,5,100,100,False,"{0: [0, 1], 1: [0, 7, 8, 9], 2: [2, 3], 3: [4, 5, 6], 4: [1, 2, 4, 10]}","[{3: [4949, 4849, 4850], 0: [5050, 5049], 2: [5048, 4948]}, {4: [5049, 5048, 4948, 4949], 1: [5050, 5150, 5250, 5249]}]",9,10,23,1,2,1,7,11,23,0,2
result62,2024-11-06 16:52:34,29.79526376724243,9853,5,4,6,,5,100,100,False,"{0: [0, 1], 1: [0, 2, 3], 2: [0, 4, 5], 3: [2, 6, 7], 4: [2, 8, 9]}","[{0: [4949, 4950]}, {1: [4949, 4948, 4849]}, {2: [4949, 5050, 5049], 3: [4948, 5048, 5148]}, {4: [4948, 4848, 4748]}]",18,10,27,0,5,1,11,10,27,0,5
result63,2024-11-06 16:53:08,81.59320855140686,7416,5,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [0, 5, 6], 2: [1, 7, 8, 9], 3: [3, 4], 4: [2, 3, 10, 11]}","[{0: [4848, 4948, 4949], 3: [5049, 5048]}, {1: [4848, 4850, 4849], 4: [4949, 5049, 5149, 5050], 2: [4948, 5148, 5048, 5047]}]",5,11,17,0,0,1,5,12,17,0,0
result64,2024-11-06 16:54:33,26.962069272994995,7377,5,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5], 2: [3, 6], 3: [6, 8], 4: [1, 5, 7]}","[{0: [4950, 4951, 4851, 4850], 1: [5151, 5051]}, {2: [4850, 4750], 4: [4951, 5051, 5050]}, {3: [4750, 4650]}]",11,9,23,0,0,1,8,9,23,0,0
result65,2024-11-06 16:55:03,29.0224506855011,4182,5,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5], 2: [4, 9], 3: [1, 6, 7, 8], 4: [9, 6]}","[{0: [5049, 4949, 4948], 1: [4850, 4849, 4848]}, {3: [4948, 4950, 4949, 5050], 2: [4849, 4850]}, {4: [4850, 4950]}]",11,8,22,1,0,1,10,10,22,0,0
result66,2024-11-06 16:55:36,27.28118324279785,5569,5,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5], 2: [1, 3, 6], 3: [5, 7, 8], 4: [7, 9]}","[{1: [5049, 5048, 4948], 0: [4950, 4949, 4849]}, {2: [4949, 5049, 4849], 3: [4948, 4848, 4847]}, {4: [4848, 4748]}]",9,9,20,0,10,1,6,10,20,0,10
result67,2024-11-06 16:56:06,37.15837645530701,3414,5,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4], 2: [5, 6, 7, 8], 3: [2, 4, 5, 11], 4: [0, 9, 10]}","[{1: [4951, 5051], 0: [4849, 4850, 4950], 2: [5050, 5049, 5148, 5048]}, {4: [4849, 4848, 4847], 3: [4951, 5051, 5050, 5049]}]",9,11,27,1,4,1,7,12,27,0,4
result68,2024-11-06 16:56:46,43.307817697525024,2358,5,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6], 2: [7, 8, 9, 10], 3: [6, 7, 11], 4: [3, 9, 12, 13]}","[{1: [5150, 4950, 5050], 2: [5049, 5048, 4948, 4949], 0: [4851, 4850, 4849, 4848]}, {3: [5050, 5049, 5149], 4: [4848, 4948, 4947, 4946]}]",6,14,20,0,7,1,5,14,20,0,7
result69,2024-11-06 16:57:33,29.845478296279907,5644,5,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [2, 5], 3: [5, 11], 4: [0, 8, 9, 10]}","[{0: [4948, 5048, 5049, 5149], 1: [5150, 5050, 4950, 4951]}, {2: [5049, 5050], 4: [4948, 5048, 4748, 4848]}, {3: [5050, 4950]}]",7,10,18,0,5,1,7,12,18,0,5
result70,2024-11-06 16:58:06,25.803991079330444,7864,5,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5], 2: [6, 7], 3: [4, 8], 4: [0, 6, 4]}","[{0: [4850, 4851, 4951, 4950], 2: [4849, 4848], 1: [4949, 4948]}, {3: [4949, 4948]}, {4: [4850, 4849, 4950]}]",6,8,9,1,0,1,4,9,9,0,0
