name,date_of_execution,duration_of_execution,seed,number_of_modules,number_of_max_qubits_per_module,number_of_max_gates_per_module,reduced_distance,maximum_allowed_weight,number_of_qubits_x_[row],number_of_qubits_y_[column],heuristic,qubit_modules,qubit_mapping,depth,total_qubits,gate_count,swap_count,t_count,qiskit_optimization_level,qiskit_depth,qiskit_total_qubits,qiskit_gate_count,qiskit_swap_count,qiskit_t_count
result11,2024-11-06 13:15:42,24.15045714378357,3016,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5], 2: [2, 5], 3: [3, 6, 7]}","[{1: [5051, 4951], 0: [5049, 5050, 4950, 4850]}, {2: [4950, 4951], 3: [4850, 4848, 4849]}]",7,8,19,0,8,2,6,8,19,0,8
result12,2024-11-06 13:16:09,25.021364212036133,5723,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [3, 7, 8, 9], 2: [4, 5, 6], 3: [7, 5, 10]}","[{0: [4850, 4851, 4951, 4950], 2: [5050, 4949, 5049]}, {1: [4950, 4850, 4750, 4650]}, {3: [4850, 4849, 4749]}]",8,11,18,1,6,2,6,11,18,0,6
result13,2024-11-06 13:16:38,44.74140286445618,8773,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [1, 2, 3, 4], 2: [0, 5, 6, 7], 3: [6, 8, 9, 10]}","[{0: [4950, 4949]}, {1: [4949, 4948, 4848, 5048], 2: [4950, 5050, 5049, 5051]}, {3: [5049, 4949, 4849, 4948]}]",8,9,14,0,0,2,8,11,14,0,0
result14,2024-11-06 13:17:26,30.493442058563232,4384,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [0, 2, 3, 4], 2: [1, 5, 6], 3: [6, 7, 8, 9]}","[{0: [4949, 4950]}, {2: [4950, 5051, 5050], 1: [4949, 4848, 4948, 5048]}, {3: [5050, 4950, 4850, 4949]}]",12,8,19,0,3,2,5,10,19,0,3
result15,2024-11-06 13:18:00,24.898842334747314,1187,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [3, 5], 3: [6, 8]}","[{1: [5150, 5050, 5051, 5049], 0: [4851, 4850, 4849, 4950]}, {3: [5051, 4951], 2: [4950, 5050]}]",6,9,13,0,5,2,6,9,13,0,5
result16,2024-11-06 13:18:29,65.42944741249084,6937,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [0, 6, 8, 9], 3: [7, 10, 11, 12]}","[{1: [5050, 5049, 5149, 5150], 0: [5148, 5048, 4948, 4949]}, {2: [5148, 5149, 5049, 4949], 3: [5150, 5250, 5251, 5252]}]",8,11,17,0,0,2,6,13,17,0,0
result17,2024-11-06 13:19:38,25.81483268737793,6509,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [0, 2], 2: [0, 3, 4, 5], 3: [3, 6]}","[{0: [4950, 4949]}, {1: [4950, 4850]}, {2: [4950, 4850, 4750, 4650]}, {3: [4850, 4750]}]",10,5,14,0,1,2,7,7,14,0,1
result18,2024-11-06 13:20:08,26.772186279296875,8459,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [0, 2], 2: [2, 6, 7, 8], 3: [1, 3, 4, 5]}","[{0: [4949, 4950]}, {1: [4949, 5049], 3: [4950, 5050, 5051, 5052]}, {2: [5049, 4849, 4949, 4749]}]",7,8,12,0,4,2,6,9,12,0,4
result19,2024-11-06 13:20:38,25.44262909889221,1883,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6], 2: [5, 7, 8], 3: [2, 6, 9]}","[{1: [4951, 5051, 5050], 0: [4949, 5048, 5049, 5149]}, {2: [5051, 4951, 5052], 3: [5049, 5050, 4950]}]",8,9,19,0,4,2,6,10,19,0,4
result20,2024-11-06 13:21:07,22.962316751480103,4834,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5], 2: [5, 6], 3: [3, 5]}","[{1: [4951, 5051], 0: [5048, 4949, 5049, 5050]}, {2: [5051, 4951]}, {3: [5050, 5051]}]",13,6,18,0,5,2,10,7,18,0,5
result21,2024-11-06 13:21:33,31.57453966140747,2600,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6], 2: [2, 7, 8], 3: [1, 6, 9, 10]}","[{1: [5150, 4950, 5050], 0: [4949, 5049, 5048, 4948]}, {2: [5048, 4848, 4948], 3: [5049, 5050, 4949, 4950]}]",8,8,21,0,0,2,6,11,21,0,0
result22,2024-11-06 13:22:08,26.441395044326782,4877,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [0, 2], 2: [0, 3, 4], 3: [2, 5, 6]}","[{0: [4949, 4950]}, {1: [4949, 4849]}, {3: [4849, 4749, 4850], 2: [4949, 5048, 5049]}]",10,7,16,0,7,2,10,7,16,0,7
result23,2024-11-06 13:22:38,41.85164713859558,897,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [0, 3, 4, 5], 2: [1, 6, 7], 3: [2, 8]}","[{0: [4849, 4949, 4948]}, {3: [4948, 4947], 2: [4949, 4950, 5050], 1: [4849, 4749, 4748, 4750]}]",8,9,14,0,1,2,6,9,14,0,1
result24,2024-11-06 13:23:24,26.116665601730347,9155,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [0, 4], 2: [2, 3], 3: [1, 3, 5]}","[{0: [5049, 4949], 2: [5050, 4950]}, {1: [5049, 5048], 3: [4949, 4950, 4951]}]",8,6,21,0,5,2,7,6,21,0,5
result25,2024-11-06 13:23:55,27.73736000061035,7471,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5], 2: [1, 6, 7], 3: [2, 4, 8]}","[{0: [4849, 4848, 4948], 1: [4950, 4949, 5049]}, {2: [4848, 4849, 4850], 3: [5048, 4949, 4948]}]",5,8,16,1,2,2,5,9,16,0,2
result26,2024-11-06 13:24:26,19.89292025566101,9923,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4], 2: [5, 6], 3: [0, 4, 5]}","[{0: [4949, 4950, 5050], 1: [5049, 5048], 2: [4948, 4848]}, {3: [5049, 5048, 4948]}]",8,7,18,1,6,2,7,7,18,0,6
result27,2024-11-06 13:24:50,23.8026180267334,6228,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [1, 2], 2: [2, 4, 5], 3: [0, 3]}","[{0: [4949, 4950]}, {1: [4950, 4850], 3: [4949, 4849]}, {2: [4850, 4650, 4750]}]",9,6,17,0,5,2,8,6,17,0,5
result28,2024-11-06 13:25:17,26.439461946487427,7917,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6], 2: [2, 7, 8, 9], 3: [6, 2, 10]}","[{1: [5150, 5050, 4950], 0: [4850, 4849, 4949, 5049]}, {2: [4949, 4749, 4849, 4649]}, {3: [4950, 4949, 4849]}]",11,9,16,0,5,2,6,11,16,0,5
result29,2024-11-06 13:25:47,30.014548778533936,259,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [0, 3, 4, 5], 2: [1, 6], 3: [2, 7]}","[{0: [4849, 4949, 4948]}, {3: [4948, 4947], 2: [4949, 4950], 1: [4849, 4850, 4851, 4852]}]",6,8,14,0,1,2,5,8,14,0,1
result30,2024-11-06 13:26:21,24.68249821662903,6816,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [0, 2], 2: [0, 3, 4, 5], 3: [3, 6]}","[{0: [4949, 4950]}, {1: [4949, 4849]}, {2: [4949, 4849, 4749, 4649]}, {3: [4849, 4749]}]",16,5,18,0,8,2,9,7,18,0,8
result31,2024-11-06 13:26:49,25.20328521728516,1269,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5], 2: [3, 4, 6], 3: [5, 7, 8]}","[{1: [4951, 5051], 0: [5050, 4950, 4850, 4851]}, {3: [5051, 4951, 4950], 2: [4851, 4952, 4852]}]",6,8,14,1,6,2,5,9,14,0,6
result32,2024-11-06 13:27:17,24.07360339164734,7422,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [0, 2], 2: [1, 3, 4], 3: [4, 5]}","[{0: [4949, 4950]}, {1: [4949, 5049], 2: [4950, 5050, 4951]}, {3: [4951, 4851]}]",9,6,14,0,4,2,8,6,14,0,4
result33,2024-11-06 13:27:45,32.432841539382935,536,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [2, 4, 5, 6], 2: [5, 9, 10, 11], 3: [0, 7, 8]}","[{0: [5049, 5050, 4950, 4949]}, {3: [5049, 4948, 4949], 1: [4950, 4951, 4952, 4953]}, {2: [4952, 4752, 4852, 4652]}]",9,11,20,0,7,2,6,12,20,0,7
result34,2024-11-06 13:28:21,19.89275050163269,5253,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4], 2: [5, 6], 3: [0, 3, 5]}","[{0: [5049, 5050, 4950], 1: [4849, 4848], 2: [4949, 4948]}, {3: [5049, 4949, 4849]}]",6,7,13,2,3,2,6,7,13,0,3
result35,2024-11-06 13:28:44,62.68640160560608,1736,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [1, 2, 3, 4], 2: [0, 5, 6, 7], 3: [7, 8, 9, 10]}","[{0: [4949, 4950]}, {1: [4950, 4849, 4850, 4848], 2: [4949, 4948, 4947, 5047]}, {3: [5047, 4947, 4847, 4747]}]",12,10,22,0,0,2,6,11,20,0,0
result36,2024-11-06 13:29:50,23.2494478225708,3375,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4], 2: [0, 4, 5], 3: [4, 6, 7, 8]}","[{0: [4849, 4848, 4948], 1: [4950, 4850]}, {2: [4849, 4850, 4749]}, {3: [4850, 4750, 4650, 4749]}]",11,8,17,0,3,2,7,9,17,0,3
result37,2024-11-06 13:30:17,25.93872022628784,7810,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [1, 2, 3], 2: [0, 4], 3: [2, 5, 6, 7]}","[{0: [4949, 4950]}, {2: [4949, 4948], 1: [4950, 4851, 4951]}, {3: [4851, 4751, 4651, 4551]}]",10,8,18,0,1,2,6,8,18,0,1
result38,2024-11-06 13:30:47,22.945284366607662,2390,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4], 2: [3, 5], 3: [0, 3, 6]}","[{0: [4949, 5049, 5048], 1: [4950, 5050]}, {2: [4950, 4850]}, {3: [4949, 4950, 4850]}]",9,6,15,0,0,2,8,7,15,0,0
result39,2024-11-06 13:31:14,34.38253974914551,4889,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [0, 2], 2: [0, 3, 4, 5], 3: [2, 6, 7]}","[{0: [4949, 4950]}, {1: [4949, 4849]}, {3: [4849, 4749, 4748], 2: [4949, 5149, 5049, 5148]}]",8,8,15,0,1,2,8,8,15,0,1
result40,2024-11-06 13:31:52,35.13689398765564,6626,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [0, 3], 2: [1, 4, 5], 3: [2, 6, 7]}","[{0: [4949, 4848, 4849]}, {1: [4949, 5049], 2: [4848, 4847, 4748], 3: [4849, 4850, 4851]}]",7,8,15,0,2,2,6,8,15,0,2
result41,2024-11-06 13:32:30,25.45889902114868,8472,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6], 2: [5, 7, 8], 3: [3, 7, 9]}","[{1: [5150, 4950, 5050], 0: [4849, 4850, 4851, 4951]}, {2: [4950, 4850, 4949]}, {3: [4851, 4850, 4750]}]",11,9,16,1,5,2,5,10,16,0,5
result42,2024-11-06 13:32:59,33.486119985580444,6923,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6], 2: [2, 4, 7], 3: [6, 8, 9, 10]}","[{0: [4948, 5048, 5049, 5149], 1: [5050, 5051, 4951]}, {2: [5049, 4950, 4949], 3: [4951, 4952, 4751, 4851]}]",7,12,18,1,1,2,6,11,18,0,1
result43,2024-11-06 13:33:37,47.65543723106384,85,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [1, 2, 3, 4], 2: [4, 8, 9, 10], 3: [0, 5, 6, 7]}","[{0: [4949, 4950]}, {1: [4950, 5051, 4951, 4851], 3: [4949, 5049, 5048, 5149]}, {2: [4851, 4651, 4751, 4750]}]",12,11,24,0,5,2,6,11,24,0,5
result44,2024-11-06 13:34:28,26.95291399955749,3894,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5, 6], 2: [1, 5, 9], 3: [2, 7, 8]}","[{1: [5050, 4950, 4949, 5051], 0: [5048, 5049, 5149]}, {3: [5149, 5147, 5148], 2: [5049, 4949, 4849]}]",8,10,16,0,2,2,5,10,16,0,2
result45,2024-11-06 13:34:58,26.744382858276367,179,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [1, 2, 3, 4], 2: [3, 6, 7], 3: [0, 5]}","[{0: [4949, 4950]}, {3: [4949, 4948], 1: [4950, 4951, 4952, 4852]}, {2: [4952, 4951, 4852]}]",8,6,17,0,4,2,6,8,17,0,4
result46,2024-11-06 13:35:30,29.88965749740601,5282,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [0, 2], 2: [1, 3, 4, 5], 3: [2, 6, 7, 8]}","[{0: [4950, 4949]}, {1: [4950, 4951], 2: [4949, 4948, 4848, 4849]}, {3: [4951, 4751, 4851, 4651]}]",11,9,16,0,0,2,7,9,16,0,0
result47,2024-11-06 13:36:03,26.38806843757629,4938,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4], 2: [0, 4, 5], 3: [3, 6]}","[{0: [4949, 5049, 5048], 1: [5050, 4950]}, {3: [5050, 5049], 2: [4949, 4950, 4850]}]",7,6,14,0,2,2,6,7,14,0,2
result48,2024-11-06 13:36:33,35.736905097961426,2797,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [3, 4, 5, 6], 2: [0, 7, 8], 3: [8, 9, 10, 11]}","[{0: [5050, 4950, 4949, 5049]}, {2: [5050, 4950, 4850], 1: [5049, 5048, 5047, 5147]}, {3: [4850, 4849, 4650, 4750]}]",9,11,20,0,1,2,7,12,20,0,1
result49,2024-11-06 13:37:12,24.25189661979676,9317,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [0, 5], 2: [2, 3, 4], 3: [0, 2, 6]}","[{2: [4849, 4848, 4948], 0: [4850, 4950]}, {1: [4850, 4750]}, {3: [4850, 4849, 4749]}]",10,7,19,0,5,2,7,7,19,0,5
result50,2024-11-06 13:37:40,26.00918483734131,8286,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5, 6], 2: [2, 7, 8], 3: [5, 7, 9, 10]}","[{1: [4949, 4950, 5050, 5051], 0: [5148, 5149, 5049]}, {2: [5049, 4949, 5048]}, {3: [4950, 4949, 4849, 4749]}]",12,10,24,1,2,2,6,11,24,0,2
result51,2024-11-06 13:38:10,23.87304949760437,8371,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [0, 6, 7], 2: [2, 3, 4, 5], 3: [7, 3, 8]}","[{2: [5048, 4948, 4949, 5049], 0: [4848, 4849]}, {1: [4848, 4748, 4648]}, {3: [4648, 4748, 4747]}]",14,9,21,2,3,2,10,9,21,0,3
result52,2024-11-06 13:38:37,30.05369591712952,966,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [1, 2, 3], 2: [0, 4, 5, 6], 3: [4, 7, 8, 9]}","[{0: [4949, 4950]}, {1: [4950, 4750, 4850], 2: [4949, 5049, 5149, 5048]}, {3: [5049, 4849, 4949, 4948]}]",13,9,18,0,3,2,5,10,18,0,3
result53,2024-11-06 13:39:11,22.143877267837524,6924,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4], 2: [0, 5, 6], 3: [3, 5, 7]}","[{0: [4949, 5049, 5048], 1: [4849, 4850]}, {2: [4949, 4848, 4948]}, {3: [4849, 4848, 4748]}]",11,8,16,0,6,2,9,8,16,0,6
result54,2024-11-06 13:39:37,73.5329418182373,4501,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [1, 4, 5], 2: [1, 6, 7, 8], 3: [5, 9, 10, 11]}","[{0: [5050, 4950, 4949, 5049]}, {1: [4950, 4850, 4949]}, {3: [4949, 5049, 5050, 5051], 2: [4950, 4850, 4851, 4751]}]",9,8,14,0,3,2,5,12,14,0,3
result56,2024-11-06 13:43:55,27.417913675308228,7165,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5], 2: [1, 4], 3: [1, 6]}","[{1: [5051, 4951], 0: [5049, 5050, 4950, 4850]}, {2: [5050, 5051]}, {3: [5050, 4950]}]",15,6,20,0,6,2,13,7,20,0,6
result57,2024-11-06 13:44:25,24.04662728309632,9671,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [1, 4], 2: [1, 5], 3: [4, 6]}","[{0: [5049, 5050, 4950, 4949]}, {1: [5050, 4950]}, {2: [5050, 5049], 3: [4950, 4850]}]",13,5,21,0,7,2,13,7,19,0,5
result58,2024-11-06 13:44:53,31.35367751121521,4468,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [0, 6, 7, 8], 2: [2, 3, 4, 5], 3: [1, 3, 9]}","[{2: [5048, 4948, 4949, 5049], 0: [4849, 4848]}, {3: [4848, 4948, 4949], 1: [4849, 4850, 4851, 4751]}]",9,9,18,0,4,2,6,10,18,0,4
result59,2024-11-06 13:45:28,24.13414239883423,3836,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [0, 2], 2: [0, 3, 4], 3: [3, 5, 6, 7]}","[{0: [4950, 4949]}, {1: [4950, 4850]}, {2: [4950, 4850, 4750]}, {3: [4850, 4849, 4650, 4750]}]",13,6,17,0,7,2,5,8,17,0,7
result60,2024-11-06 13:45:56,22.21288013458252,1869,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [1, 5], 2: [2, 3, 4], 3: [1, 2, 6, 7]}","[{2: [4850, 4849, 4848], 0: [4949, 4950]}, {1: [4950, 4949]}, {3: [4950, 4750, 4850, 4650]}]",11,7,17,1,5,2,7,8,17,0,5
result61,2024-11-06 13:46:22,56.06972932815552,4176,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5], 2: [5, 6, 7, 8], 3: [2, 4, 9, 10]}","[{0: [5048, 4948, 4949], 1: [5050, 4950, 4850]}, {3: [4949, 4950, 4951, 4952], 2: [4850, 4849, 4848, 4948]}]",7,10,17,0,1,2,6,11,17,0,1
result63,2024-11-06 13:50:22,20.079503536224365,3792,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5], 2: [6, 7, 8], 3: [0, 4, 6, 9]}","[{0: [4949, 4849, 4848], 1: [5050, 4950, 4850], 2: [4948, 5048, 5049]}, {3: [4849, 4950, 4949, 4948]}]",6,9,18,2,1,2,6,10,18,0,1
result64,2024-11-06 13:50:46,49.512120485305786,1505,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [2, 3, 4, 5], 2: [0, 6, 7], 3: [1, 8]}","[{0: [4949, 4849, 4848]}, {2: [4949, 4950, 5050], 3: [4849, 4749], 1: [4848, 4947, 4948, 4847]}]",6,9,15,0,1,2,5,9,15,0,1
result65,2024-11-06 13:51:39,28.19265985488892,1008,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [4, 8, 9, 10], 3: [0, 9]}","[{1: [5050, 5049, 5149, 5150], 0: [4950, 4951, 4851, 4850]}, {2: [5050, 5051, 4949, 5049]}, {3: [4950, 4949]}]",10,10,16,0,0,2,7,11,16,0,0
result66,2024-11-06 13:52:11,28.41014122962952,3787,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [0, 8, 9, 10], 2: [4, 5, 6, 7], 3: [0, 4, 11, 12]}","[{2: [5149, 5148, 5048, 4948], 0: [5049, 4850, 4950, 5050]}, {1: [5049, 4949, 4849, 4749]}, {3: [5049, 5149, 5048, 5148]}]",9,11,16,0,4,2,6,13,16,0,4
result67,2024-11-06 13:52:42,30.744189262390137,7529,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5], 2: [4, 6, 7], 3: [1, 5, 8, 9]}","[{1: [4948, 5048, 5049], 0: [4849, 4949, 4950]}, {2: [5048, 4948, 5047], 3: [4949, 5050, 5049, 5051]}]",8,9,17,1,2,2,6,10,17,0,2
result68,2024-11-06 13:53:17,24.66690468788147,6005,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [1, 2, 3, 4], 2: [3, 5, 6, 7], 3: [7, 8, 9, 10]}","[{0: [4949, 4950]}, {1: [4950, 4850, 4750, 4650]}, {2: [4750, 4650, 4550, 4450]}, {3: [4450, 4350, 4250, 4150]}]",12,10,20,0,4,2,8,11,20,0,4
result69,2024-11-06 13:53:45,30.60254812240601,4675,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5], 2: [0, 4, 8, 9], 3: [2, 6, 7]}","[{1: [5051, 4951], 0: [5050, 5049, 5048, 5149]}, {3: [5048, 4948, 4848], 2: [5050, 5151, 5150, 5149]}]",9,10,21,1,5,2,7,10,21,0,5
result70,2024-11-06 13:54:19,23.612038135528564,6720,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4], 2: [0, 5], 3: [3, 0]}","[{0: [4949, 5049, 5048], 1: [4950, 5050]}, {2: [4949, 4849]}, {3: [4950, 4949]}]",10,6,18,0,7,2,9,6,18,0,7
result71,2024-11-06 13:54:46,25.160836458206177,8009,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [3, 4, 5], 2: [5, 7], 3: [2, 6]}","[{0: [4950, 4949, 5049, 4849]}, {3: [5049, 5048], 1: [4849, 4748, 4749]}, {2: [4749, 4649]}]",10,8,18,0,2,2,8,8,18,0,2
result72,2024-11-06 13:55:15,26.02256941795349,1561,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [1, 6, 7], 2: [2, 3, 4, 5], 3: [6, 2, 8, 9]}","[{2: [5149, 5148, 5048, 4948], 0: [5151, 5150]}, {1: [5150, 5050, 5151]}, {3: [5050, 5049, 4949, 4849]}]",8,10,15,1,5,2,7,10,15,0,5
result75,2024-11-06 14:01:45,27.47236156463623,9894,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [1, 2, 3, 4], 2: [1, 5], 3: [5, 6, 7, 8]}","[{0: [4949, 4950]}, {1: [4950, 4850, 4750, 4849]}, {2: [4950, 4850]}, {3: [4850, 4750, 4650, 4749]}]",11,7,13,0,4,2,6,9,13,0,4
result76,2024-11-06 14:02:16,25.76837730407715,7475,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [2, 7, 8], 2: [4, 5, 6], 3: [7, 4]}","[{2: [4948, 5048, 5049], 0: [4951, 4950, 4949, 4849]}, {1: [4949, 4849, 4950]}, {3: [4849, 4848]}]",10,8,16,1,0,2,6,9,16,0,0
result77,2024-11-06 14:02:45,31.7792387008667,8290,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [0, 2, 3], 2: [0, 7, 8], 3: [1, 4, 5, 6]}","[{0: [4949, 4950]}, {1: [4949, 4848, 4849], 3: [4950, 4951, 4851, 5051]}, {2: [4949, 4849, 4749]}]",8,8,16,0,0,2,6,9,14,0,0
result78,2024-11-06 14:03:20,25.81094098091125,8173,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [2, 3], 2: [0, 4], 3: [1, 5]}","[{0: [4849, 4949, 4948]}, {1: [4948, 4848], 2: [4849, 4850], 3: [4949, 5049]}]",6,6,14,0,5,2,5,6,14,0,5
