name,date_of_execution,duration_of_execution,seed,number_of_modules,number_of_max_qubits_per_module,number_of_max_gates_per_module,reduced_distance,maximum_allowed_weight,number_of_qubits_x_[row],number_of_qubits_y_[column],heuristic,qubit_modules,qubit_mapping,depth,total_qubits,gate_count,swap_count,t_count,qiskit_optimization_level,qiskit_depth,qiskit_total_qubits,qiskit_gate_count,qiskit_swap_count,qiskit_t_count
result31,2024-11-06 14:48:45,70.35201168060303,7532,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [2, 3, 4, 5], 2: [0, 6, 7], 3: [1, 8]}","[{0: [4849, 4949, 4948]}, {3: [4949, 5049], 2: [4849, 4850, 4950], 1: [4948, 4848, 4748, 4847]}]",8,9,19,0,3,3,8,9,19,0,3
result32,2024-11-06 14:50:15,23.33165669441223,9561,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [1, 2, 3], 2: [3, 4, 5, 6], 3: [4, 7]}","[{0: [4949, 4950]}, {1: [4950, 4850, 4750]}, {2: [4750, 4650, 4550, 4450]}, {3: [4650, 4550]}]",11,7,16,0,5,3,4,8,16,0,5
result33,2024-11-06 14:50:55,43.35476565361023,9975,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5], 2: [1, 5, 6], 3: [5, 7, 8]}","[{1: [4948, 5048, 5049], 0: [4849, 4949, 4950]}, {2: [4949, 5049, 4849]}, {3: [5049, 5048, 4948]}]",9,6,21,0,6,3,8,9,21,0,6
result34,2024-11-06 14:52:10,64.29874873161316,5662,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [2, 4, 5], 2: [1, 6, 7, 8], 3: [7, 9, 10]}","[{0: [5050, 4950, 4949, 5049]}, {1: [4949, 4849, 4749], 2: [4950, 5050, 5150, 5149]}, {3: [5150, 5050, 5149]}]",9,8,15,0,3,3,8,11,15,0,3
result35,2024-11-06 14:53:42,68.40775156021118,5536,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [1, 3, 4], 2: [0, 5, 6, 7], 3: [2, 8, 9]}","[{0: [4948, 4949, 4849]}, {3: [4849, 4749, 4748], 1: [4949, 5048, 5049], 2: [4948, 4847, 4947, 4946]}]",7,10,18,0,5,3,5,10,18,0,5
result36,2024-11-06 14:55:07,18.168253183364868,491,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5], 2: [6, 7, 8], 3: [1, 4, 6, 9]}","[{1: [4848, 4948, 5048], 2: [5049, 5050, 4950], 0: [4949, 4849, 4850]}, {3: [4849, 4848, 5049, 4949]}]",7,9,18,1,1,3,5,10,18,0,1
result39,2024-11-06 15:01:43,21.84994602203369,1187,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [3, 5], 3: [6, 8]}","[{1: [5150, 5050, 5049, 5051], 0: [4849, 4851, 4850, 4950]}, {3: [5049, 4949], 2: [4950, 5050]}]",6,9,13,0,5,3,6,9,13,0,5
result40,2024-11-06 15:02:24,83.08409404754639,4501,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [1, 4, 5], 2: [1, 6, 7, 8], 3: [5, 9, 10, 11]}","[{0: [5050, 4950, 4949, 5049]}, {1: [4950, 4750, 4850]}, {3: [4850, 4849, 4749, 4750], 2: [4950, 4949, 5051, 5050]}]",9,9,14,0,3,3,5,12,14,0,3
result42,2024-11-06 15:07:23,30.99793100357056,3995,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [1, 2, 3, 4], 2: [0, 5, 6], 3: [5, 7, 8]}","[{0: [4950, 4949]}, {2: [4950, 4850, 4750], 1: [4949, 4849, 5050, 5049]}, {3: [4850, 4750, 4650]}]",10,8,18,0,2,3,6,9,18,0,2
result43,2024-11-06 15:08:11,20.746490716934204,7325,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4], 2: [0, 4], 3: [4, 5, 6, 7]}","[{0: [4848, 4948, 4949], 1: [4850, 4849]}, {2: [4848, 4849]}, {3: [4849, 4749, 4649, 4549]}]",12,8,21,0,6,3,8,8,21,0,6
result44,2024-11-06 15:08:47,22.17660760879517,3010,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5], 2: [1, 4, 6], 3: [4, 7]}","[{1: [4951, 5051], 0: [5050, 4950, 5049, 4949]}, {2: [4950, 4951, 4851]}, {3: [4951, 4851]}]",14,7,19,0,7,3,9,8,19,0,7
result46,2024-11-06 15:12:26,20.69150686264038,6805,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4], 2: [0, 5], 3: [3, 5, 6]}","[{0: [5048, 5049, 4949], 1: [4948, 4848]}, {2: [5048, 5047]}, {3: [4948, 5047, 4947]}]",12,7,22,0,4,3,11,7,22,0,4
result47,2024-11-06 15:13:03,21.57259082794189,7812,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4], 2: [1, 3, 5], 3: [1, 6]}","[{0: [4849, 4949, 5049], 1: [4948, 5048]}, {2: [4849, 4948, 4848]}, {3: [4849, 4749]}]",8,7,13,1,1,3,7,7,13,0,1
result48,2024-11-06 15:13:42,22.37050485610962,1561,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [1, 6, 7], 2: [2, 3, 4, 5], 3: [6, 2, 8, 9]}","[{2: [4949, 4950, 4850, 4849], 0: [5149, 5049]}, {1: [5049, 5048, 4948]}, {3: [4948, 4949, 4748, 4848]}]",8,10,15,1,5,3,7,10,15,0,5
result49,2024-11-06 15:14:22,21.584707021713257,7757,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5, 6], 2: [3, 7, 8], 3: [0, 8]}","[{1: [5048, 4948, 4848, 4949], 0: [5049, 5050, 4950]}, {2: [5048, 4848, 4948]}, {3: [4949, 4948]}]",9,7,17,1,2,3,7,9,17,0,2
result50,2024-11-06 15:14:59,38.922728538513184,3363,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [1, 3], 2: [0, 4, 5], 3: [2, 6, 7, 8]}","[{0: [4849, 4949, 4948]}, {2: [4849, 4850, 4950], 1: [4949, 5049], 3: [4948, 5048, 5148, 5149]}]",7,9,16,0,4,3,7,9,16,0,4
result51,2024-11-06 15:15:54,28.72853207588196,770,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5], 2: [5, 6, 7, 8], 3: [2, 3, 9]}","[{0: [4849, 4848, 4948], 1: [4949, 5049, 5050]}, {3: [4948, 4949, 4950], 2: [5050, 5051, 5052, 5152]}]",8,10,18,0,5,3,5,10,18,0,5
result52,2024-11-06 15:16:39,21.063926219940186,9542,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [1, 5, 6], 2: [2, 3, 4], 3: [0, 4]}","[{2: [4850, 4849, 4848], 0: [4948, 4949]}, {3: [4948, 4848], 1: [4949, 4849, 4850]}]",6,5,12,0,0,3,5,7,12,0,0
result53,2024-11-06 15:17:17,21.46010184288025,7592,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6], 2: [1, 4], 3: [3, 7, 8]}","[{1: [5150, 5050, 4950], 0: [4949, 5149, 5049, 5048]}, {2: [5149, 5150], 3: [5048, 4948, 4949]}]",8,8,17,0,1,3,7,9,17,0,1
result54,2024-11-06 15:17:54,22.588765621185303,3186,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5, 6], 2: [6, 7], 3: [0, 4]}","[{1: [4949, 4950, 5050, 5051], 0: [4850, 4851, 4951]}, {2: [5051, 5151], 3: [4850, 4950]}]",7,8,17,0,8,3,6,8,17,0,8
result55,2024-11-06 15:18:32,19.57849192619324,435,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [0, 4], 2: [2, 3], 3: [0, 3, 5]}","[{0: [4949, 5049], 2: [5050, 4950]}, {1: [4949, 4849]}, {3: [4949, 4950, 4850]}]",10,6,20,0,7,3,9,6,20,0,7
result56,2024-11-06 15:19:06,24.19310116767884,9990,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [2, 4], 2: [2, 5, 6], 3: [4, 7]}","[{0: [5049, 4949, 4950, 5050]}, {1: [4950, 4850]}, {3: [4850, 4750], 2: [4950, 5050, 5150]}]",13,7,20,0,5,3,9,8,20,0,5
result57,2024-11-06 15:19:45,22.07042360305786,7161,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4], 2: [0, 5, 6], 3: [1, 4, 7]}","[{0: [5048, 5049, 4949], 1: [4950, 5050]}, {2: [5048, 5047, 5046], 3: [5049, 4950, 5050]}]",8,7,17,1,1,3,8,8,17,0,1
result58,2024-11-06 15:20:22,26.415584802627563,8522,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5], 2: [2, 4, 8, 9], 3: [1, 6, 7]}","[{0: [5048, 4948, 4949], 1: [4849, 4950, 4850]}, {3: [4948, 4848, 5048], 2: [4949, 4950, 5050, 5049]}]",6,9,13,0,0,3,5,10,13,0,0
result59,2024-11-06 15:21:05,39.751150369644165,9116,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [0, 2, 3, 4], 2: [2, 5, 6], 3: [4, 7, 8, 9]}","[{0: [4949, 4950]}, {1: [4949, 4749, 4849, 4649]}, {2: [4749, 4848, 4849], 3: [4649, 4550, 4549, 4551]}]",8,9,15,0,6,3,5,10,15,0,6
result60,2024-11-06 15:22:14,62.71794772148132,4869,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [1, 2, 3, 4], 2: [0, 5, 6], 3: [5, 7, 8]}","[{0: [4950, 4949]}, {2: [4950, 5050, 4850], 1: [4949, 4947, 4948, 5047]}, {3: [5050, 4950, 4850]}]",10,7,19,0,0,3,10,9,19,0,0
result61,2024-11-06 15:23:36,22.998432636260983,6594,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [1, 6, 7, 8], 2: [2, 3, 4, 5], 3: [6, 3]}","[{2: [4949, 4950, 4850, 4849], 0: [5051, 5050]}, {1: [5050, 5049, 4949, 4849]}, {3: [4949, 4950]}]",8,7,18,1,9,3,5,9,18,0,9
result62,2024-11-06 15:24:15,24.396732091903687,8261,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6], 2: [2, 5, 7], 3: [6, 8, 9]}","[{1: [5150, 5050, 4950], 0: [4948, 5048, 5049, 5149]}, {2: [5049, 5050, 5051], 3: [4950, 4850, 4849]}]",8,10,21,0,4,3,7,10,21,0,4
result64,2024-11-06 15:27:57,38.58399748802185,9859,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [0, 2], 2: [1, 3, 4], 3: [1, 5, 6]}","[{0: [4950, 4949]}, {1: [4950, 5050], 2: [4949, 5048, 5049]}, {3: [4949, 4749, 4849]}]",9,7,14,0,2,3,5,7,14,0,2
result65,2024-11-06 15:29:06,41.698317766189575,6008,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [1, 5, 6], 2: [2, 3, 4], 3: [5, 4]}","[{2: [4849, 4848, 4948], 0: [4950, 4949]}, {1: [4949, 4749, 4849]}, {3: [4749, 4748]}]",8,7,15,2,1,3,6,7,15,0,1
result66,2024-11-06 15:30:17,20.851866483688354,7410,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4], 2: [5, 6], 3: [0, 4, 5, 7]}","[{0: [5049, 5050, 4950], 2: [4949, 4849], 1: [5048, 4948]}, {3: [5048, 4948, 4949, 4849]}]",7,7,17,1,2,3,5,8,17,0,2
result67,2024-11-06 15:30:55,20.57339453697205,3731,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5], 2: [1, 6, 7, 8], 3: [4, 1, 9, 10]}","[{1: [4951, 5051], 0: [5050, 4950, 4949, 4850]}, {2: [4950, 4849, 4850, 4750]}, {3: [4851, 4950, 4850, 4750]}]",12,9,20,1,4,3,7,11,20,0,4
result68,2024-11-06 15:31:35,22.213228464126587,2712,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5, 6], 2: [2, 3, 7, 8], 3: [2, 9, 10]}","[{1: [5051, 4951, 4851, 4850], 0: [5049, 4950, 5050]}, {2: [5050, 5051, 4951, 4851]}, {3: [5050, 4850, 4950]}]",9,7,17,0,0,3,6,11,17,0,0
result69,2024-11-06 15:32:15,27.75791382789612,1589,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [0, 2, 3], 2: [1, 4, 5], 3: [3, 6, 7]}","[{0: [4949, 4950]}, {2: [4950, 5051, 4951], 1: [4949, 5048, 5049]}, {3: [5049, 4949, 4849]}]",11,7,18,0,6,3,11,8,18,0,6
result70,2024-11-06 15:32:59,22.775362491607662,5329,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5], 2: [2, 6, 7], 3: [4, 7, 8, 9]}","[{1: [5051, 4951], 0: [4850, 4950, 5050, 5049]}, {2: [5050, 4950, 4850]}, {3: [4851, 4850, 4651, 4751]}]",11,9,21,2,6,3,8,10,21,0,6
result71,2024-11-06 15:33:46,45.07852053642273,6497,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5, 6], 2: [2, 7], 3: [0, 5, 8, 9]}","[{1: [5050, 5149, 5049, 4949], 0: [5048, 4948, 4848]}, {2: [4848, 4847], 3: [5048, 4949, 4948, 4947]}]",8,9,19,1,1,3,7,10,19,0,1
result72,2024-11-06 15:35:03,53.07155776023865,599,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [0, 4, 5], 2: [2, 6, 7, 8], 3: [7, 9]}","[{0: [5049, 5050, 4950, 4949]}, {2: [4950, 5050, 5150, 5149], 1: [5049, 5048, 4949]}, {3: [5150, 5050]}]",9,7,15,0,4,3,9,10,15,0,4
result74,2024-11-06 15:39:15,20.30196142196656,2891,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5], 2: [2, 3], 3: [1, 6, 7]}","[{0: [4849, 4848, 4948], 1: [4949, 5049, 5050]}, {2: [4948, 4949], 3: [4848, 4849, 4748]}]",4,7,11,0,0,3,4,8,11,0,0
result75,2024-11-06 15:39:51,22.408387184143063,1659,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5, 6], 2: [3, 7], 3: [0, 7, 8, 9]}","[{1: [5050, 4949, 5049, 5149], 0: [5150, 5051, 5151]}, {2: [5050, 4950]}, {3: [5049, 4950, 4949, 4849]}]",14,9,19,2,6,3,10,10,19,0,6
result77,2024-11-06 15:43:31,22.173767805099487,390,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [2, 7, 8], 2: [4, 5, 6], 3: [1, 4]}","[{2: [4948, 5048, 5049], 0: [4849, 4949, 4950, 4951]}, {3: [4949, 4948], 1: [4950, 5050, 5150]}]",7,9,16,0,0,3,6,9,16,0,0
result78,2024-11-06 15:44:09,21.9067611694336,3757,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5], 2: [1, 6, 7], 3: [2, 3]}","[{0: [5048, 4949, 4948], 1: [4848, 4849, 4850]}, {3: [4948, 4848], 2: [4949, 4950, 4850]}]",6,7,12,0,0,3,5,8,12,0,0
result79,2024-11-06 15:44:48,24.66706418991089,94,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [0, 4], 2: [0, 7], 3: [2, 5, 6]}","[{0: [5050, 4950, 4949, 5049]}, {1: [5050, 4950], 3: [4949, 4849, 4848]}, {2: [5050, 4950]}]",8,6,16,0,1,3,7,8,16,0,1
result80,2024-11-06 15:45:29,23.51577615737915,9857,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [1, 4], 2: [4, 5, 6], 3: [5, 7, 8]}","[{0: [5049, 4949, 4950, 4849]}, {1: [4949, 4849]}, {2: [4849, 4749, 4649]}, {3: [4749, 4649, 4748]}]",14,7,18,0,4,3,6,9,18,0,4
result82,2024-11-06 15:49:09,27.88205909729004,587,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6], 2: [2, 6, 10], 3: [3, 7, 8, 9]}","[{1: [5050, 5051, 4951], 0: [4948, 4949, 4950, 4850]}, {2: [4950, 4951, 4851], 3: [4850, 4750, 4749, 4849]}]",8,11,24,0,6,3,6,11,24,0,6
result83,2024-11-06 15:49:55,24.95722794532776,3612,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [0, 2], 2: [0, 6], 3: [1, 3, 4, 5]}","[{0: [4949, 4950]}, {1: [4949, 5049], 3: [4950, 5050, 5051, 4951]}, {2: [4949, 4849]}]",8,7,14,0,5,3,6,7,14,0,5
result85,2024-11-06 15:53:37,24.40779423713684,7567,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5, 6], 2: [1, 7], 3: [0, 4, 8, 9]}","[{1: [5149, 5049, 5050, 5051], 0: [4949, 4950, 4951]}, {2: [4950, 5050], 3: [4949, 5149, 5049, 5150]}]",8,8,21,1,11,3,7,10,21,0,11
