name,date_of_execution,duration_of_execution,seed,number_of_modules,number_of_max_qubits_per_module,number_of_max_gates_per_module,reduced_distance,maximum_allowed_weight,number_of_qubits_x_[row],number_of_qubits_y_[column],heuristic,qubit_modules,qubit_mapping,depth,total_qubits,gate_count,swap_count,t_count,qiskit_optimization_level,qiskit_depth,qiskit_total_qubits,qiskit_gate_count,qiskit_swap_count,qiskit_t_count
result53,2024-11-06 15:09:52,30.801528692245483,9585,5,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5], 2: [1, 3, 6], 3: [6, 7, 8, 9], 4: [3, 10, 11]}","[{0: [4848, 4849, 4948], 1: [4949, 5049, 5050]}, {2: [4849, 4949, 4948]}, {4: [4949, 4950, 4850], 3: [4948, 4848, 4748, 4747]}]",11,10,20,0,2,2,6,12,20,0,2
result54,2024-11-06 15:10:28,26.27749514579773,1223,5,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5], 2: [6, 7, 8, 9], 3: [3, 10], 4: [5, 9, 3]}","[{1: [5051, 4951], 2: [5149, 5049, 4949, 5050], 0: [4849, 4851, 4850, 4950]}, {3: [4950, 4850]}, {4: [5051, 5050, 4950]}]",12,10,22,1,8,2,8,11,22,0,8
result55,2024-11-06 15:10:57,28.46740484237671,7970,5,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4], 2: [0, 4, 5, 6], 3: [3, 7], 4: [4, 8, 9]}","[{0: [5048, 5049, 4949], 1: [4848, 4948]}, {3: [4848, 4748], 2: [5048, 4948, 4946, 4947]}, {4: [4948, 4848, 4748]}]",10,8,23,0,10,2,8,10,23,0,10
result56,2024-11-06 15:11:30,27.318131923675537,7433,5,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4], 2: [0, 5], 3: [0, 6], 4: [3, 5]}","[{0: [5048, 5049, 4949], 1: [4948, 4848]}, {2: [5048, 5047]}, {3: [5048, 5148], 4: [4947, 5047]}]",11,8,20,1,0,2,9,7,20,0,0
result57,2024-11-06 15:12:01,27.837097883224487,9988,5,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4], 2: [0, 5], 3: [3, 5, 9, 10], 4: [1, 6, 7, 8]}","[{0: [5048, 5049, 4949], 1: [4948, 4848]}, {2: [5048, 5148], 4: [5049, 5051, 5050, 5151]}, {3: [4948, 5148, 5048, 5147]}]",10,10,25,0,7,2,7,11,25,0,7
result58,2024-11-06 15:12:33,51.97380328178406,527,5,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5, 6], 2: [6, 7, 8, 9], 3: [2, 8, 13], 4: [5, 10, 11, 12]}","[{1: [4949, 4950, 5050, 5051], 0: [5149, 5150, 5151]}, {2: [5051, 5052, 5152, 5153], 4: [5050, 4950, 5250, 5150]}, {3: [5151, 5052, 5051]}]",10,11,25,1,4,2,5,14,25,0,4
result59,2024-11-06 15:13:28,38.3582980632782,6790,5,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [1, 6], 2: [0, 7, 8], 3: [3, 4, 5], 4: [2, 5, 9, 10]}","[{0: [4849, 4848, 4948], 3: [4949, 5049, 5048]}, {2: [4849, 4749, 4748], 1: [4848, 4847], 4: [4947, 5048, 4948, 5047]}]",5,11,22,1,3,2,5,11,22,0,3
result60,2024-11-06 15:14:10,32.55796504020691,606,5,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [2, 4, 5, 6], 2: [1, 7], 3: [7, 8, 9], 4: [8, 10]}","[{0: [5049, 4949, 4950, 5050]}, {2: [4949, 4948], 1: [4950, 4951, 4952, 5052]}, {3: [4948, 4848, 4947]}, {4: [4848, 4748]}]",11,11,21,0,7,2,7,11,21,0,7
result62,2024-11-06 15:17:46,27.25982689857483,4446,5,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [3, 4, 5], 2: [1, 6], 3: [6, 8], 4: [4, 7]}","[{0: [5049, 5050, 4950, 4949]}, {2: [5050, 5150], 1: [4949, 4950, 4850]}, {3: [5150, 5250], 4: [4950, 4850]}]",9,7,18,0,5,2,7,9,18,0,5
result63,2024-11-06 15:18:17,40.62830805778504,6932,5,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [1, 3, 4], 2: [0, 5, 6, 7], 3: [2, 8], 4: [2, 9, 10, 11]}","[{0: [4849, 4949, 4948]}, {3: [4948, 4947], 1: [4949, 4950, 4951], 2: [4849, 4850, 4750, 4851]}, {4: [4948, 4748, 4848, 4847]}]",10,12,22,0,0,2,10,12,22,0,0
result64,2024-11-06 15:19:01,65.05643272399902,1642,5,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6], 2: [5, 7, 8], 3: [1, 4, 9, 10], 4: [6, 11, 12, 13]}","[{1: [5050, 5051, 4951], 0: [4849, 4950, 4949, 5049]}, {2: [5051, 5150, 5151], 3: [4850, 5050, 4950, 4949], 4: [4951, 4851, 4852, 4751]}]",8,13,23,1,7,2,6,14,23,0,7
result65,2024-11-06 15:20:09,50.84111452102661,2291,5,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [2, 3], 2: [0, 4, 5], 3: [1, 6, 7, 8], 4: [7, 9]}","[{0: [4948, 4949, 4849]}, {1: [4849, 4848], 2: [4948, 4947, 5047], 3: [4949, 4950, 5048, 5049]}, {4: [5048, 4948]}]",7,9,17,0,4,2,4,10,17,0,4
result66,2024-11-06 15:21:03,38.43908262252808,2790,5,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [0, 5], 2: [1, 6, 7, 8], 3: [3, 4], 4: [2, 3, 9]}","[{0: [4848, 4948, 4949], 3: [5049, 5050]}, {1: [4848, 4847], 4: [4949, 5049, 5048], 2: [4948, 4947, 5047, 5046]}]",8,10,26,0,0,2,8,10,26,0,0
result67,2024-11-06 15:21:45,22.610249996185303,9601,5,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5], 2: [6, 7, 8], 3: [1, 3, 9], 4: [7, 1, 10]}","[{1: [4949, 5049, 5050], 0: [5048, 4948, 4848], 2: [4849, 4850, 4950]}, {3: [4948, 4849, 4848]}, {4: [4850, 4848, 4849]}]",9,9,20,2,0,2,9,11,20,0,0
result68,2024-11-06 15:22:11,43.9955108165741,4846,5,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5, 6], 2: [7, 8, 9, 10], 3: [2, 5, 8, 11], 4: [10, 12, 13]}","[{1: [4949, 4950, 5050, 5051], 0: [4948, 5048, 5049], 2: [5151, 5150, 5149, 5148]}, {4: [5148, 5146, 5147], 3: [5149, 5050, 5150, 5051]}]",8,13,24,1,4,2,7,14,24,0,4
