name,date_of_execution,duration_of_execution,seed,number_of_modules,number_of_max_qubits_per_module,number_of_max_gates_per_module,reduced_distance,maximum_allowed_weight,number_of_qubits_x_[row],number_of_qubits_y_[column],heuristic,qubit_modules,qubit_mapping,depth,total_qubits,gate_count,swap_count,t_count,qiskit_optimization_level,qiskit_depth,qiskit_total_qubits,qiskit_gate_count,qiskit_swap_count,qiskit_t_count
result13,2024-11-06 16:45:51,34.98424291610718,122,7,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [8, 9, 10, 11], 3: [7, 12, 13, 14], 4: [0, 5, 15], 5: [8, 16, 17], 6: [11, 5, 18]}","[{1: [4949, 4948, 4849, 4848], 0: [5048, 5049, 4950, 5050], 2: [5151, 5150, 5149, 5148]}, {5: [5151, 5150, 5250], 4: [5047, 4948, 4947], 3: [4848, 4748, 4747, 4847]}, {6: [5148, 4948, 5048]}]",10,18,33,1,0,3,8,19,33,0,0
result15,2024-11-06 16:48:00,40.77470326423645,5193,7,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [5, 15, 16], 3: [8, 9, 10, 11], 4: [3, 12, 13, 14], 5: [11, 17, 18, 19], 6: [16, 14, 19, 20]}","[{1: [4948, 4949, 4849, 4848], 3: [5050, 4851, 4951, 4950], 0: [5151, 5150, 5149, 5049]}, {2: [4949, 4849, 4749], 4: [5049, 5048, 4948, 4848], 5: [4950, 4951, 4851, 4850]}, {6: [4749, 4848, 4849, 4748]}]",11,16,36,1,9,3,8,21,36,0,9
result16,2024-11-06 16:48:49,12.675932884216309,4409,7,4,6,,5,100,100,False,"{0: [0, 1], 1: [1, 7, 8], 2: [2, 3], 3: [4, 5, 6], 4: [3, 9], 5: [7, 2, 10], 6: [5, 9, 11]}","[{3: [4949, 4849, 4850], 0: [5049, 5048], 2: [4948, 4848]}, {4: [4848, 4847], 1: [5048, 5049, 5148]}, {5: [5049, 5048, 4949], 6: [4849, 4848, 4748]}]",8,10,26,2,7,3,8,12,26,0,7
result17,2024-11-06 16:49:11,8.916645765304565,6123,7,4,6,,5,100,100,False,"{0: [0, 1], 1: [2, 3, 4], 2: [1, 5, 6], 3: [3, 8], 4: [0, 7], 5: [8, 9, 10, 11], 6: [4, 0]}","[{1: [4948, 4848, 4849], 0: [4850, 4950]}, {3: [4848, 4748], 4: [4850, 4851], 2: [4950, 5050, 5051]}, {6: [4849, 4850], 5: [4748, 4647, 4747, 4648]}]",12,12,38,0,16,3,11,12,36,0,14
result18,2024-11-06 16:49:23,8.760940074920654,1285,7,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5], 2: [2, 6, 7], 3: [4, 8, 9, 10], 4: [10, 12], 5: [3, 2], 6: [5, 11]}","[{0: [4849, 4848, 4948], 1: [4949, 5049, 5050]}, {6: [5050, 5150], 2: [4948, 5047, 4947], 3: [5049, 5148, 5048, 5147]}, {4: [5147, 5148], 5: [4949, 4948]}]",10,12,27,0,6,3,7,13,27,0,6
result19,2024-11-06 16:49:37,5.879162073135376,3704,7,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5, 6], 2: [7, 8, 9], 3: [3, 9], 4: [5, 10, 11, 12], 5: [5, 13, 14, 15], 6: [1, 5, 16, 17]}","[{2: [4850, 4849, 4848], 0: [5150, 5050, 4950], 1: [4948, 5048, 5049, 5148]}, {3: [4948, 4848], 4: [5049, 5149, 5148, 5150]}, {5: [5049, 4849, 4949, 4948]}, {6: [4950, 5049, 4949, 4849]}]",16,12,33,1,7,3,8,18,33,0,7
result20,2024-11-06 16:49:47,10.943557977676392,2800,7,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [8, 9, 10, 11], 3: [12, 13, 14, 15], 4: [4, 16, 17, 18], 5: [0, 10, 16, 20], 6: [8, 15, 19]}","[{1: [4948, 4848, 5048, 5148], 3: [5151, 5051, 4951, 4851], 0: [5049, 5050, 5150, 5149], 2: [4850, 4849, 4949, 4950]}, {6: [4850, 4751, 4851], 4: [4948, 5048, 4847, 4947]}, {5: [5049, 4949, 5048, 4948]}]",15,19,38,1,6,3,11,21,38,0,6
result21,2024-11-06 16:50:02,5.747803688049316,5545,7,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5], 2: [3, 8], 3: [8, 9, 10], 4: [1, 6, 7], 5: [0, 9], 6: [8, 11]}","[{0: [5048, 4948, 4949], 1: [5049, 5050, 4950]}, {2: [5049, 5050], 4: [4948, 4848, 4849]}, {3: [5050, 4950, 4850]}, {6: [5050, 5150], 5: [4949, 4950]}]",14,10,30,2,4,3,8,12,30,0,4
result22,2024-11-06 16:50:11,20.802459001541138,2017,7,4,6,,5,100,100,False,"{0: [0, 1], 1: [0, 8, 9], 2: [2, 3, 4, 5], 3: [9, 3, 15], 4: [6, 7], 5: [5, 10, 11, 12], 6: [2, 6, 13, 14]}","[{2: [4949, 4950, 4850, 4849], 0: [5050, 5051], 4: [4948, 5048]}, {1: [5050, 5150, 5149], 6: [4949, 4948, 5048, 5049], 5: [4849, 4848, 4847, 4947]}, {3: [4949, 4950, 4849]}]",9,14,32,2,7,3,6,16,32,0,7
result25,2024-11-06 16:53:37,14.955738306045532,9905,7,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5], 2: [4, 13, 14], 3: [2, 10, 11, 12], 4: [6, 7, 8, 9], 5: [5, 10, 6, 15], 6: [13, 16]}","[{4: [5050, 4949, 5049, 5149], 0: [4851, 4950, 4951], 1: [5150, 5151, 5051]}, {2: [5151, 5152, 5150], 3: [4951, 4751, 4851, 4852]}, {6: [5152, 5052], 5: [5051, 4851, 4951, 4950]}]",9,14,26,3,4,3,6,17,26,0,4
result27,2024-11-06 16:55:31,25.38225793838501,1114,7,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [6, 11], 3: [11, 14, 15], 4: [3, 8, 9, 10], 5: [9, 12, 13], 6: [14, 12, 16]}","[{1: [4848, 4849, 4949, 4948], 0: [4951, 4851, 4850, 4950]}, {2: [4949, 5049], 4: [4950, 5150, 5050, 5149]}, {5: [5150, 5149, 5249], 3: [5049, 5148, 5048]}, {6: [5148, 5149, 5049]}]",18,15,38,1,4,3,7,17,38,0,4
result29,2024-11-06 16:57:40,16.609704971313477,3904,7,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6], 2: [7, 8, 9], 3: [5, 10, 11], 4: [2, 11, 15], 5: [6, 7, 12, 13], 6: [8, 14]}","[{1: [5150, 5050, 4950], 2: [4850, 4851, 4951], 0: [4948, 5048, 5049, 4848]}, {6: [4851, 4751], 3: [5050, 4951, 5051], 5: [4950, 4850, 4949, 4948]}, {4: [5049, 5051, 5050]}]",10,13,30,0,6,3,7,16,30,0,6
result31,2024-11-06 16:59:37,25.740628957748413,9055,7,4,6,,5,100,100,False,"{0: [0, 1], 1: [1, 5, 6], 2: [1, 9], 3: [6, 10, 11], 4: [2, 3, 4], 5: [5, 4, 12, 13], 6: [2, 7, 8]}","[{4: [4949, 4848, 4849], 0: [4950, 4850]}, {1: [4850, 4950, 5050], 6: [4949, 4948, 4848]}, {5: [4949, 4849, 4749, 4750], 2: [4850, 4851], 3: [5050, 5250, 5150]}]",10,12,33,1,9,3,8,14,33,0,9
result32,2024-11-06 17:00:12,18.702438592910767,1463,7,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [4, 8, 9], 3: [9, 13, 14], 4: [6, 10, 11], 5: [0, 7, 12], 6: [12, 15]}","[{0: [5049, 5048, 5148, 5149], 1: [4851, 4850, 4950, 5050]}, {5: [5049, 5050, 4949], 4: [4950, 4952, 4951], 2: [4851, 4751, 4750]}, {6: [4949, 4948], 3: [4750, 4650, 4751]}]",12,15,31,0,13,3,9,16,31,0,13
result33,2024-11-06 17:00:41,14.32173204421997,8242,7,4,6,,5,100,100,False,"{0: [0, 1], 1: [0, 4, 5], 2: [2, 3], 3: [0, 7], 4: [5, 8], 5: [4, 9, 10, 11], 6: [1, 2, 6]}","[{0: [5049, 4949], 2: [4950, 5050]}, {1: [5049, 5149, 5249], 6: [4949, 4950, 4849]}, {3: [5049, 5050], 4: [5249, 5250], 5: [5149, 5150, 5048, 5148]}]",11,11,27,0,8,3,10,12,27,0,8
result34,2024-11-06 17:00:59,8.355034112930298,3770,7,4,6,,5,100,100,False,"{0: [0, 1], 1: [1, 7], 2: [2, 3], 3: [3, 8, 9], 4: [4, 5, 6], 5: [7, 2, 4], 6: [1, 10, 11]}","[{4: [4948, 4848, 4849], 2: [5049, 5048], 0: [4950, 4949]}, {1: [4949, 4950], 3: [5048, 5047, 5147]}, {5: [4950, 5049, 5050], 6: [4949, 4849, 4749]}]",8,11,25,3,5,3,8,12,25,0,5
result38,2024-11-06 17:05:42,63.94119310379028,5434,7,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [2, 3, 4, 5], 2: [0, 6], 3: [5, 10, 11, 12], 4: [12, 13, 14, 15], 5: [1, 7, 8, 9], 6: [10, 16, 17, 18]}","[{0: [4948, 4949, 4849]}, {2: [4948, 5048], 5: [4949, 4950, 4951, 4851], 1: [4849, 4850, 4750, 4751]}, {3: [4751, 4551, 4651, 4451]}, {6: [4551, 4452, 4552, 4352], 4: [4451, 4351, 4251, 4252]}]",14,19,37,0,0,3,10,19,37,0,0
result40,2024-11-06 17:08:35,16.793951988220215,9864,7,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5, 6], 2: [7, 8], 3: [2, 4, 8, 12], 4: [0, 9, 10, 11], 5: [7, 13, 14], 6: [4, 15]}","[{2: [5050, 5150], 1: [5048, 5149, 5049, 4949], 0: [4951, 5051, 5151]}, {5: [5050, 5051, 5052], 3: [5151, 5150, 5149, 5250], 4: [4951, 4950, 4850, 4949]}, {6: [5150, 5050]}]",10,13,30,2,0,3,9,16,30,0,0
result41,2024-11-06 17:08:56,8.367554187774658,7453,7,4,6,,5,100,100,False,"{0: [0, 1], 1: [1, 5, 6, 7], 2: [2, 3, 4], 3: [6, 2, 10], 4: [10, 14, 15], 5: [4, 8, 9], 6: [8, 11, 12, 13]}","[{2: [5048, 5049, 5050], 0: [4949, 4948]}, {5: [5050, 5051, 5052], 1: [4948, 4949, 5049, 4950]}, {3: [5049, 5048, 5148], 6: [5051, 5152, 5151, 5150]}, {4: [5148, 4948, 5048]}]",9,12,24,0,0,3,6,16,24,0,0
result42,2024-11-06 17:09:10,27.72314715385437,5597,7,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5], 2: [2, 6, 7, 8], 3: [5, 7, 11], 4: [8, 12, 13, 14], 5: [6, 15, 16], 6: [4, 9, 10]}","[{0: [4948, 4848, 4849], 1: [5049, 4950, 4949]}, {6: [4950, 4850, 4951], 2: [4849, 4649, 4749, 4549]}, {3: [4849, 4749, 4949], 4: [4549, 4548, 4648, 4647], 5: [4649, 4650, 4651]}]",13,16,34,1,3,3,8,17,34,0,3
result44,2024-11-06 17:11:18,60.937615156173706,1672,7,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [5, 8, 9, 10], 3: [5, 13, 14], 4: [1, 7, 11, 12], 5: [1, 15, 16], 6: [12, 17, 18]}","[{1: [4851, 4849, 4850, 4950], 0: [5051, 5050, 5049, 5150]}, {4: [5050, 4951, 5051, 5052], 2: [4849, 4848, 4948, 4748]}, {5: [5050, 5051, 5151], 6: [5052, 4952, 4852], 3: [4849, 4850, 4949]}]",13,17,39,1,3,3,8,19,39,0,3
result45,2024-11-06 17:12:28,10.596623182296751,6158,7,4,6,,5,100,100,False,"{0: [0, 1], 1: [0, 9, 10, 11], 2: [2, 3, 4], 3: [9, 3, 14, 15], 4: [5, 6, 7, 8], 5: [4, 12, 13], 6: [2, 8]}","[{4: [5048, 5049, 4949, 4849], 0: [5050, 5051], 2: [4850, 4950, 4951]}, {6: [4850, 4849], 5: [4951, 4851, 4751], 1: [5050, 5150, 5151, 5051]}, {3: [5050, 4950, 4850, 4750]}]",10,14,29,1,4,3,8,16,29,0,4
result47,2024-11-06 17:14:14,42.904683113098145,5528,7,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [8, 9], 3: [0, 12], 4: [7, 9, 13, 14], 5: [10, 11], 6: [3, 5, 11]}","[{1: [5050, 5049, 5149, 5150], 5: [4948, 5048], 2: [5051, 5151], 0: [4849, 4951, 4950, 4949]}, {3: [4849, 4850], 6: [4948, 5049, 5048], 4: [5150, 5151, 5051, 4951]}]",9,13,37,1,10,3,9,15,37,0,10
result49,2024-11-06 17:16:32,15.027417182922363,5858,7,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5, 6], 2: [2, 7, 8], 3: [8, 11], 4: [6, 9, 10], 5: [5, 7, 12], 6: [10, 13]}","[{1: [5051, 5050, 4950, 4949], 0: [4850, 4851, 4951]}, {2: [4951, 5051, 4851], 4: [4949, 5049, 5048]}, {6: [5048, 5047], 3: [4851, 4751], 5: [5050, 5051, 4951]}]",11,11,32,1,7,3,9,14,32,0,7
result51,2024-11-06 17:18:27,34.740922927856445,3685,7,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [2, 8, 9], 2: [4, 5, 6, 7], 3: [8, 11, 12], 4: [1, 7, 10], 5: [9, 13, 14], 6: [2, 15, 16]}","[{0: [4951, 4950, 4949, 4849], 2: [5151, 5150, 5051, 5050]}, {1: [4949, 5049, 5149], 4: [4950, 5050, 4850]}, {5: [5149, 5150, 5249], 3: [5049, 5048, 4948], 6: [4949, 4849, 4749]}]",8,15,24,0,1,3,7,17,24,0,1
result52,2024-11-06 17:19:18,28.038919925689697,7304,7,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5], 2: [4, 14, 15, 16], 3: [6, 7, 8, 9], 4: [10, 11, 12, 13], 5: [1, 10], 6: [14, 6, 10, 17]}","[{3: [4850, 4851, 4951, 5051], 1: [4849, 4848], 0: [5049, 4949, 4948, 5048], 4: [4950, 5050, 5150, 5149]}, {5: [4949, 4950], 2: [4749, 4750, 4648, 4649]}, {6: [4750, 4849, 4850, 4749]}]",8,18,29,3,10,3,8,18,29,0,10
result54,2024-11-06 17:21:26,24.195131063461304,2985,7,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [6, 11, 12], 3: [11, 15, 16], 4: [3, 8, 9, 10], 5: [9, 13, 14], 6: [15, 13, 17]}","[{0: [4948, 5048, 5049, 5050], 1: [4849, 4850, 4950, 4949]}, {4: [5051, 5150, 5050, 5149], 2: [4950, 5049, 4949]}, {5: [5050, 5150, 5151], 3: [5049, 5149, 5249]}, {6: [5149, 5150, 5050]}]",14,13,27,1,0,3,7,18,27,0,0
result56,2024-11-06 17:23:34,23.67250418663025,7143,7,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [8, 9, 10, 11], 3: [6, 12, 13, 14], 4: [9, 14], 5: [3, 13, 15], 6: [14, 16, 17, 18]}","[{1: [5150, 5048, 5049, 5149], 2: [5051, 5050, 4951, 4950], 0: [4848, 4948, 4849, 4949]}, {3: [5049, 5048, 4948, 4848]}, {4: [5050, 4950], 5: [4949, 4948, 4947]}, {6: [4950, 4949, 4750, 4850]}]",15,15,34,3,7,3,9,19,34,0,7
result59,2024-11-06 17:27:09,14.102032661437988,5255,7,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6], 2: [7, 8, 9, 10], 3: [11, 12, 13], 4: [2, 9, 14, 15], 5: [6, 13, 16], 6: [10, 12, 17]}","[{1: [4951, 4851, 5051], 2: [4950, 4949, 5049, 5149], 3: [5050, 5150, 5151], 0: [4848, 4948, 5048, 5148]}, {5: [5051, 5151, 5152], 6: [5149, 5150, 5050], 4: [5048, 5049, 4949, 4948]}]",6,15,38,0,3,3,6,18,34,0,3
result60,2024-11-06 17:27:28,12.97469711303711,8595,7,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5], 2: [4, 10, 11], 3: [6, 7, 8, 9], 4: [8, 12, 13], 5: [10, 9, 15, 16], 6: [1, 7, 14]}","[{3: [5051, 5050, 5150, 4950], 0: [4948, 5049, 5048], 1: [4849, 4850, 4851]}, {6: [5049, 5050, 5051], 4: [5150, 5152, 5151], 2: [4850, 4750, 4749]}, {5: [4750, 4850, 4849, 4851]}]",10,14,28,1,4,3,6,17,28,0,4
result62,2024-11-06 17:29:19,17.418949842453003,9035,7,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5], 2: [1, 6, 7], 3: [4, 8, 9], 4: [5, 10, 11], 5: [11, 13, 14, 15], 6: [6, 8, 12]}","[{0: [4948, 4949, 5049], 1: [4850, 4849, 4848]}, {4: [4848, 4847, 4748], 3: [4849, 4950, 4850], 2: [4949, 5049, 5048]}, {6: [5049, 5050, 4950], 5: [4748, 4747, 4847, 4848]}]",12,12,38,1,0,3,9,16,38,0,0
result65,2024-11-06 17:32:45,12.480046033859251,6176,7,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5], 2: [6, 7, 8], 3: [7, 10, 11, 12], 4: [5, 9], 5: [12, 9], 6: [3, 6, 13, 14]}","[{0: [4951, 4950, 4851, 4850], 1: [5150, 5149], 2: [4849, 5049, 4949]}, {4: [5149, 5249], 3: [5049, 5150, 5050, 5250], 6: [4850, 4849, 4749, 4649]}, {5: [5250, 5249]}]",13,14,36,0,13,3,11,15,36,0,13
result67,2024-11-06 17:34:33,14.523446321487429,6489,7,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4], 2: [4, 7], 3: [7, 9], 4: [0, 5, 6], 5: [3, 8], 6: [2, 3]}","[{0: [4949, 5049, 5048], 1: [4948, 4848]}, {5: [4948, 4947], 2: [4848, 4849], 4: [4949, 4950, 5049]}, {3: [4849, 4850], 6: [5048, 4948]}]",8,9,18,0,2,3,8,10,18,0,2
result68,2024-11-06 17:34:56,21.42602849006653,6020,7,4,6,,5,100,100,False,"{0: [0, 1], 1: [0, 4, 5, 6], 2: [2, 3], 3: [0, 10, 11, 12], 4: [6, 13, 14, 15], 5: [2, 7, 8, 9], 6: [6, 8]}","[{0: [5049, 4949], 2: [5050, 4950]}, {1: [5049, 4949, 4948, 4950], 5: [5050, 5051, 4951, 5052]}, {4: [4950, 4850, 4849, 4750], 3: [5049, 5047, 5048, 5148]}, {6: [4950, 4951]}]",14,14,34,0,8,3,8,16,34,0,8
result69,2024-11-06 17:35:22,14.018248081207275,3651,7,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [8, 9, 10, 11], 3: [12, 13, 14, 15], 4: [0, 7, 14], 5: [6, 8, 16, 17], 6: [15, 18, 19]}","[{3: [5148, 5048, 5049, 4949], 2: [4850, 4849, 4848, 4948], 0: [5149, 5150, 5151, 5051], 1: [4851, 4951, 4950, 5050]}, {4: [5149, 5150, 5049], 6: [4949, 4948, 4849], 5: [4950, 4850, 4851, 4852]}]",8,17,37,1,0,3,7,20,37,0,0
result73,2024-11-06 17:40:11,15.522017002105711,2071,7,4,6,,5,100,100,False,"{0: [0, 1], 1: [2, 3, 4], 2: [1, 8, 9], 3: [5, 6, 7], 4: [3, 10, 11], 5: [4, 12, 13], 6: [0, 6, 3, 14]}","[{1: [4848, 4948, 5048], 3: [4849, 4949, 5049], 0: [4950, 5050]}, {2: [5050, 5150, 5250], 5: [5048, 5148, 5147], 4: [4948, 4848, 4748]}, {6: [4950, 4949, 4948, 4849]}]",10,13,30,0,0,3,7,15,30,0,0
result74,2024-11-06 17:40:35,11.52216386795044,5473,7,4,6,,5,100,100,False,"{0: [0, 1], 1: [1, 5, 6], 2: [2, 3, 4], 3: [2, 7], 4: [7, 8, 9], 5: [0, 7, 11], 6: [2, 10]}","[{2: [4850, 4849, 4848], 0: [4950, 5050]}, {3: [4850, 4750], 1: [5050, 5150, 5149]}, {6: [4850, 4849], 4: [4750, 4751, 4749]}, {5: [4850, 4750, 4650]}]",12,11,22,1,1,3,8,12,22,0,1
result75,2024-11-06 17:40:56,40.55225682258606,3324,7,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6], 2: [7, 8], 3: [9, 10, 11], 4: [9, 12], 5: [2, 4, 7, 10], 6: [11, 13]}","[{1: [5050, 5051, 4951], 2: [5049, 5149], 3: [4850, 4950, 4849], 0: [5148, 5048, 4949, 4948]}, {4: [4850, 4851], 6: [4849, 4848], 5: [4949, 5049, 5050, 4950]}]",9,14,34,2,10,3,9,14,34,0,10
result77,2024-11-06 17:43:20,12.187241315841677,3087,7,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [1, 6], 2: [4, 5], 3: [0, 7, 8], 4: [5, 9], 5: [1, 10, 11, 12], 6: [6, 5]}","[{0: [4950, 4951, 4851, 4850], 2: [5050, 5051]}, {4: [5051, 5151], 1: [4951, 4952], 3: [4950, 4850, 4949]}, {6: [4952, 5052], 5: [4951, 5050, 4950, 5150]}]",10,11,25,1,4,3,9,13,25,0,4
result78,2024-11-06 17:43:40,16.114389181137085,1801,7,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [0, 5, 6], 2: [2, 7], 3: [3, 4], 4: [2, 10, 11], 5: [1, 4, 8, 9], 6: [7, 12]}","[{3: [4948, 4949], 0: [5050, 4950, 4850]}, {2: [4850, 4849], 1: [5050, 5051, 5049], 5: [4950, 4949, 4951, 4948]}, {6: [4849, 4949], 4: [4850, 4751, 4851]}]",7,11,20,0,0,3,7,13,20,0,0
result79,2024-11-06 17:44:05,10.012317180633543,3569,7,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5, 6], 2: [7, 8, 9, 10], 3: [6, 14], 4: [10, 14, 15], 5: [1, 14], 6: [2, 11, 12, 13]}","[{1: [4850, 4851, 4951, 5051], 2: [5148, 5048, 5049, 5050], 0: [5151, 5150, 5149]}, {3: [5051, 4951], 6: [5149, 5049, 4949, 4948]}, {4: [4950, 4951, 4850]}, {5: [4950, 4951]}]",11,14,29,3,3,3,9,16,29,0,3
