name,date_of_execution,duration_of_execution,seed,number_of_modules,number_of_max_qubits_per_module,number_of_max_gates_per_module,reduced_distance,maximum_allowed_weight,number_of_qubits_x_[row],number_of_qubits_y_[column],heuristic,qubit_modules,qubit_mapping,depth,total_qubits,gate_count,swap_count,t_count,qiskit_optimization_level,qiskit_depth,qiskit_total_qubits,qiskit_gate_count,qiskit_swap_count,qiskit_t_count
result84,2024-11-06 17:10:04,17.090501308441162,5674,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [0, 4, 5], 2: [5, 6], 3: [5, 7, 8]}","[{0: [5049, 4949, 4950, 5050]}, {1: [5049, 4949, 4849]}, {2: [4849, 4749]}, {3: [4849, 4649, 4749]}]",10,7,14,0,0,1,9,9,14,0,0
result85,2024-11-06 17:10:23,15.004446744918823,3917,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5], 2: [4, 6, 7], 3: [1, 5]}","[{0: [5048, 4948, 4949], 1: [4849, 4850, 4848]}, {3: [4948, 4848], 2: [4850, 4750, 4751]}]",7,8,14,0,1,1,6,8,14,0,1
result86,2024-11-06 17:10:40,20.28294467926025,9438,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [1, 3, 4], 2: [2, 5], 3: [0, 6, 7]}","[{0: [4948, 4949, 4849]}, {2: [4849, 4850], 1: [4949, 5049, 4950], 3: [4948, 5148, 5048]}]",6,8,15,0,3,1,5,8,15,0,3
result87,2024-11-06 17:11:02,14.806947469711304,716,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [1, 4, 5], 2: [2, 3], 3: [5, 3, 6, 7]}","[{0: [4949, 5049], 2: [4950, 5050]}, {1: [5049, 4849, 4949]}, {3: [4949, 5050, 4950, 4850]}]",11,6,19,0,1,1,7,8,19,0,1
result88,2024-11-06 17:11:19,15.978034973144531,5394,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [0, 2], 2: [0, 3], 3: [2, 4]}","[{0: [4949, 4950]}, {1: [4949, 4849]}, {2: [4949, 4948], 3: [4849, 4848]}]",5,5,7,0,3,1,5,5,7,0,3
result89,2024-11-06 17:11:37,15.335273265838625,9239,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5], 2: [4, 6, 7], 3: [1, 7, 8, 9]}","[{0: [4849, 4948, 4848], 1: [5049, 4949, 4950]}, {2: [4949, 4749, 4849]}, {3: [4848, 4849, 4749, 4649]}]",13,8,22,1,7,1,11,10,22,0,7
result90,2024-11-06 17:11:56,22.989128351211548,6786,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6], 2: [7, 8, 9, 10], 3: [2, 5, 10, 11]}","[{1: [5050, 5150, 4950], 0: [5048, 5049, 5149, 5148], 2: [4851, 4951, 5051, 5151]}, {3: [5149, 5150, 5151, 5051]}]",6,11,16,0,1,1,5,12,16,0,1
result91,2024-11-06 17:12:21,15.22821593284607,8317,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5], 2: [1, 6, 7], 3: [4, 7]}","[{0: [5049, 4949, 4948], 1: [4850, 4849, 4848]}, {2: [4949, 4848, 4948]}, {3: [4849, 4848]}]",13,6,19,1,0,1,7,8,19,0,0
result92,2024-11-06 17:12:38,17.314085006713867,9722,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [1, 6], 2: [2, 3, 4, 5], 3: [1, 3, 7, 8]}","[{2: [5048, 4948, 4949, 5049], 0: [4849, 4848]}, {1: [4848, 4748]}, {3: [4748, 4948, 4848, 4947]}]",8,8,20,1,0,1,8,9,20,0,0
result93,2024-11-06 17:12:58,17.821008443832397,6290,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [1, 2, 3, 4], 2: [2, 5], 3: [1, 6]}","[{0: [4949, 4950]}, {1: [4950, 4750, 4850, 4650]}, {2: [4750, 4749], 3: [4950, 4850]}]",8,6,15,0,1,1,7,7,15,0,1
result94,2024-11-06 17:13:18,16.384568214416504,8072,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [0, 2], 2: [2, 3, 4], 3: [3, 5, 6, 7]}","[{0: [4949, 4950]}, {1: [4949, 4849]}, {2: [4849, 4749, 4848]}, {3: [4749, 4549, 4649, 4648]}]",13,8,18,0,8,1,8,8,18,0,8
result95,2024-11-06 17:13:37,18.82666230201721,9775,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5, 6], 2: [2, 7, 8, 9], 3: [1, 4]}","[{1: [5051, 5050, 4950, 4949], 0: [5149, 5150, 5151]}, {3: [5150, 5050], 2: [5151, 5152, 5252, 5251]}]",5,10,14,0,1,1,4,10,14,0,1
result96,2024-11-06 17:13:58,17.30024528503418,835,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [3, 4, 5, 6], 2: [6, 7, 8, 9], 3: [9, 10, 11, 12]}","[{0: [5049, 4950, 4949, 4849]}, {1: [4849, 4748, 4749, 4649]}, {2: [4649, 4549, 4449, 4548]}, {3: [4548, 4348, 4448, 4447]}]",15,13,23,0,3,1,4,13,23,0,3
result97,2024-11-06 17:14:17,15.584038734436035,9285,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [0, 2, 3], 2: [3, 4, 5], 3: [3, 6]}","[{0: [4949, 4950]}, {1: [4949, 4849, 4749]}, {2: [4749, 4649, 4549]}, {3: [4749, 4649]}]",16,6,17,0,7,1,9,7,17,0,7
result98,2024-11-06 17:14:35,21.488985776901245,5744,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [2, 4, 10, 11], 3: [3, 8, 9]}","[{1: [4950, 5051, 5050, 5049], 0: [4850, 4849, 4949, 4848]}, {3: [4848, 4847, 4846], 2: [4949, 4950, 5050, 4850]}]",7,10,21,0,7,1,7,12,21,0,7
result99,2024-11-06 17:14:59,81.68054270744324,9237,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [1, 2, 3, 4], 2: [0, 5, 6, 7], 3: [3, 8, 9, 10]}","[{0: [4949, 4950]}, {2: [4949, 4948, 4848, 4847], 1: [4950, 4951, 4952, 4953]}, {3: [4952, 4852, 4752, 4652]}]",10,11,20,0,2,1,4,11,20,0,2
